Estado,Año,Mes,Tasa de desempleo,Fecha,Clasificacion
Colorado,2011,10,8.6,2011-10,Critico
Colorado,2011,09,8.6,2011-09,Critico
Colorado,2011,08,8.6,2011-08,Critico
Colorado,2011,07,8.7,2011-07,Critico
Colorado,2011,06,8.7,2011-06,Critico
Colorado,2011,05,8.7,2011-05,Critico
Colorado,2011,04,8.7,2011-04,Critico
Colorado,2011,03,8.8,2011-03,Critico
Colorado,2011,02,8.9,2011-02,Critico
Colorado,2011,01,9.1,2011-01,Critico
Colorado,2012,12,7.4,2012-12,Critico
Colorado,2012,11,7.5,2012-11,Critico
Colorado,2012,10,7.6,2012-10,Critico
Colorado,2012,09,7.8,2012-09,Critico
Colorado,2012,08,7.9,2012-08,Critico
Colorado,2012,07,8.1,2012-07,Critico
Colorado,2012,06,8.2,2012-06,Critico
Colorado,2012,05,8.2,2012-05,Critico
Colorado,2012,04,8.3,2012-04,Critico
Colorado,2012,03,8.3,2012-03,Critico
Colorado,2012,02,8.3,2012-02,Critico
Colorado,2012,01,8.4,2012-01,Critico
Colorado,2013,12,6.1,2013-12,Critico
Colorado,2013,11,6.2,2013-11,Critico
Colorado,2013,10,6.4,2013-10,Critico
Colorado,2013,09,6.5,2013-09,Critico
Colorado,2013,08,6.7,2013-08,Critico
Colorado,2013,07,6.8,2013-07,Critico
Colorado,2013,06,6.8,2013-06,Critico
Colorado,2013,05,6.9,2013-05,Critico
Colorado,2013,04,7.0,2013-04,Critico
Colorado,2013,03,7.1,2013-03,Critico
Colorado,2013,02,7.2,2013-02,Critico
Colorado,2013,01,7.3,2013-01,Critico
Colorado,2014,12,4.2,2014-12,Normal
Colorado,2014,11,4.3,2014-11,Normal
Colorado,2014,10,4.4,2014-10,Normal
Colorado,2014,09,4.5,2014-09,Normal
Colorado,2014,08,4.6,2014-08,Normal
Colorado,2014,07,4.8,2014-07,Normal
Colorado,2014,06,5.0,2014-06,Normal
Colorado,2014,05,5.2,2014-05,Normal
Colorado,2014,04,5.4,2014-04,Normal
Colorado,2014,03,5.6,2014-03,Normal
Colorado,2014,02,5.8,2014-02,Normal
Colorado,2014,01,6.0,2014-01,Critico
Colorado,2015,12,3.3,2015-12,Bueno
Colorado,2015,11,3.4,2015-11,Bueno
Colorado,2015,10,3.4,2015-10,Bueno
Colorado,2015,09,3.5,2015-09,Bueno
Colorado,2015,08,3.6,2015-08,Bueno
Colorado,2015,07,3.7,2015-07,Bueno
Colorado,2015,06,3.8,2015-06,Bueno
Colorado,2015,05,3.9,2015-05,Bueno
Colorado,2015,04,4.0,2015-04,Bueno
Colorado,2015,03,4.1,2015-03,Normal
Colorado,2015,02,4.1,2015-02,Normal
Colorado,2015,01,4.1,2015-01,Normal
Colorado,2016,12,2.7,2016-12,Bueno
Colorado,2016,11,2.9,2016-11,Bueno
Colorado,2016,10,3.0,2016-10,Bueno
Colorado,2016,09,3.0,2016-09,Bueno
Colorado,2016,08,3.1,2016-08,Bueno
Colorado,2016,07,3.2,2016-07,Bueno
Colorado,2016,06,3.2,2016-06,Bueno
Colorado,2016,05,3.3,2016-05,Bueno
Colorado,2016,04,3.3,2016-04,Bueno
Colorado,2016,03,3.3,2016-03,Bueno
Colorado,2016,02,3.3,2016-02,Bueno
Colorado,2016,01,3.3,2016-01,Bueno
Colorado,2017,12,2.8,2017-12,Bueno
Colorado,2017,11,2.8,2017-11,Bueno
Colorado,2017,10,2.8,2017-10,Bueno
Colorado,2017,09,2.8,2017-09,Bueno
Colorado,2017,08,2.7,2017-08,Bueno
Colorado,2017,07,2.6,2017-07,Bueno
Colorado,2017,06,2.5,2017-06,Bueno
Colorado,2017,05,2.4,2017-05,Bueno
Colorado,2017,04,2.4,2017-04,Bueno
Colorado,2017,03,2.4,2017-03,Bueno
Colorado,2017,02,2.5,2017-02,Bueno
Colorado,2017,01,2.6,2017-01,Bueno
Colorado,2018,12,3.0,2018-12,Bueno
Colorado,2018,11,3.1,2018-11,Bueno
Colorado,2018,10,3.1,2018-10,Bueno
Colorado,2018,09,3.1,2018-09,Bueno
Colorado,2018,08,3.1,2018-08,Bueno
Colorado,2018,07,3.1,2018-07,Bueno
Colorado,2018,06,3.1,2018-06,Bueno
Colorado,2018,05,3.0,2018-05,Bueno
Colorado,2018,04,2.9,2018-04,Bueno
Colorado,2018,03,2.9,2018-03,Bueno
Colorado,2018,02,2.9,2018-02,Bueno
Colorado,2018,01,2.8,2018-01,Bueno
Colorado,2019,12,2.6,2019-12,Bueno
Colorado,2019,11,2.6,2019-11,Bueno
Colorado,2019,10,2.5,2019-10,Bueno
Colorado,2019,09,2.5,2019-09,Bueno
Colorado,2019,08,2.5,2019-08,Bueno
Colorado,2019,07,2.5,2019-07,Bueno
Colorado,2019,06,2.5,2019-06,Bueno
Colorado,2019,05,2.5,2019-05,Bueno
Colorado,2019,04,2.6,2019-04,Bueno
Colorado,2019,03,2.7,2019-03,Bueno
Colorado,2019,02,2.8,2019-02,Bueno
Colorado,2019,01,2.9,2019-01,Bueno
Connecticut,2010,12,9.5,2010-12,Critico
Connecticut,2010,11,9.6,2010-11,Critico
Connecticut,2010,10,9.6,2010-10,Critico
Connecticut,2010,09,9.5,2010-09,Critico
Connecticut,2010,08,9.5,2010-08,Critico
Connecticut,2010,07,9.5,2010-07,Critico
Connecticut,2010,06,9.5,2010-06,Critico
Connecticut,2010,05,9.6,2010-05,Critico
Connecticut,2010,04,9.6,2010-04,Critico
Connecticut,2010,03,9.7,2010-03,Critico
Connecticut,2010,02,9.6,2010-02,Critico
Connecticut,2010,01,9.5,2010-01,Critico
Connecticut,2011,12,8.5,2011-12,Critico
Connecticut,2011,11,8.6,2011-11,Critico
Connecticut,2011,10,8.7,2011-10,Critico
Connecticut,2011,09,8.8,2011-09,Critico
Connecticut,2011,08,9.0,2011-08,Critico
Connecticut,2011,07,9.0,2011-07,Critico
Connecticut,2011,06,9.1,2011-06,Critico
Connecticut,2011,05,9.2,2011-05,Critico
Connecticut,2011,04,9.2,2011-04,Critico
Connecticut,2011,03,9.3,2011-03,Critico
Connecticut,2011,02,9.4,2011-02,Critico
Connecticut,2011,01,9.4,2011-01,Critico
Connecticut,2012,12,8.3,2012-12,Critico
Connecticut,2012,11,8.3,2012-11,Critico
Connecticut,2012,10,8.3,2012-10,Critico
Connecticut,2012,09,8.4,2012-09,Critico
Connecticut,2012,08,8.4,2012-08,Critico
Connecticut,2012,07,8.4,2012-07,Critico
Connecticut,2012,06,8.4,2012-06,Critico
Connecticut,2012,05,8.4,2012-05,Critico
Connecticut,2012,04,8.4,2012-04,Critico
Connecticut,2012,03,8.3,2012-03,Critico
Connecticut,2012,02,8.3,2012-02,Critico
Connecticut,2012,01,8.4,2012-01,Critico
Connecticut,2013,12,7.4,2013-12,Critico
Connecticut,2013,11,7.5,2013-11,Critico
Connecticut,2013,10,7.6,2013-10,Critico
Connecticut,2013,09,7.8,2013-09,Critico
Connecticut,2013,08,7.9,2013-08,Critico
Connecticut,2013,07,8.0,2013-07,Critico
Connecticut,2013,06,8.1,2013-06,Critico
Connecticut,2013,05,8.1,2013-05,Critico
Connecticut,2013,04,8.2,2013-04,Critico
Connecticut,2013,03,8.2,2013-03,Critico
Connecticut,2013,02,8.3,2013-02,Critico
Connecticut,2013,01,8.3,2013-01,Critico
Connecticut,2014,12,6.1,2014-12,Critico
Connecticut,2014,11,6.2,2014-11,Critico
Connecticut,2014,10,6.3,2014-10,Critico
Connecticut,2014,09,6.4,2014-09,Critico
Connecticut,2014,08,6.5,2014-08,Critico
Connecticut,2014,07,6.6,2014-07,Critico
Connecticut,2014,06,6.6,2014-06,Critico
Connecticut,2014,05,6.7,2014-05,Critico
Connecticut,2014,04,6.8,2014-04,Critico
Connecticut,2014,03,6.9,2014-03,Critico
Connecticut,2014,02,7.1,2014-02,Critico
Connecticut,2014,01,7.2,2014-01,Critico
Connecticut,2015,12,5.3,2015-12,Normal
Connecticut,2015,11,5.4,2015-11,Normal
Connecticut,2015,10,5.4,2015-10,Normal
Connecticut,2015,09,5.4,2015-09,Normal
Connecticut,2015,08,5.5,2015-08,Normal
Connecticut,2015,07,5.6,2015-07,Normal
Connecticut,2015,06,5.6,2015-06,Normal
Connecticut,2015,05,5.7,2015-05,Normal
Connecticut,2015,04,5.8,2015-04,Normal
Connecticut,2015,03,5.8,2015-03,Normal
Connecticut,2015,02,5.9,2015-02,Normal
Connecticut,2015,01,6.0,2015-01,Critico
Connecticut,2016,12,4.6,2016-12,Normal
Connecticut,2016,11,4.6,2016-11,Normal
Connecticut,2016,10,4.7,2016-10,Normal
Connecticut,2016,09,4.7,2016-09,Normal
Connecticut,2016,08,4.7,2016-08,Normal
Connecticut,2016,07,4.8,2016-07,Normal
Connecticut,2016,06,4.9,2016-06,Normal
Connecticut,2016,05,4.9,2016-05,Normal
Connecticut,2016,04,5.0,2016-04,Normal
Connecticut,2016,03,5.1,2016-03,Normal
Connecticut,2016,02,5.2,2016-02,Normal
Connecticut,2016,01,5.2,2016-01,Normal
Connecticut,2017,12,4.3,2017-12,Normal
Connecticut,2017,11,4.3,2017-11,Normal
Connecticut,2017,10,4.3,2017-10,Normal
Connecticut,2017,09,4.4,2017-09,Normal
Connecticut,2017,08,4.4,2017-08,Normal
Connecticut,2017,07,4.4,2017-07,Normal
Connecticut,2017,06,4.4,2017-06,Normal
Connecticut,2017,05,4.4,2017-05,Normal
Connecticut,2017,04,4.5,2017-04,Normal
Connecticut,2017,03,4.5,2017-03,Normal
Connecticut,2017,02,4.5,2017-02,Normal
Connecticut,2017,01,4.6,2017-01,Normal
Connecticut,2018,12,3.7,2018-12,Bueno
Connecticut,2018,11,3.8,2018-11,Bueno
Connecticut,2018,10,3.8,2018-10,Bueno
Connecticut,2018,09,3.8,2018-09,Bueno
Connecticut,2018,08,3.8,2018-08,Bueno
Connecticut,2018,07,3.9,2018-07,Bueno
Connecticut,2018,06,3.9,2018-06,Bueno
Connecticut,2018,05,4.0,2018-05,Bueno
Connecticut,2018,04,4.0,2018-04,Bueno
Connecticut,2018,03,4.1,2018-03,Normal
Connecticut,2018,02,4.2,2018-02,Normal
Connecticut,2018,01,4.2,2018-01,Normal
Connecticut,2019,12,3.5,2019-12,Bueno
Connecticut,2019,11,3.5,2019-11,Bueno
Connecticut,2019,10,3.5,2019-10,Bueno
Connecticut,2019,09,3.5,2019-09,Bueno
Connecticut,2019,08,3.5,2019-08,Bueno
Connecticut,2019,07,3.5,2019-07,Bueno
Connecticut,2019,06,3.5,2019-06,Bueno
Connecticut,2019,05,3.5,2019-05,Bueno
Connecticut,2019,04,3.5,2019-04,Bueno
Connecticut,2019,03,3.6,2019-03,Bueno
Connecticut,2019,02,3.6,2019-02,Bueno
Connecticut,2019,01,3.7,2019-01,Bueno
Delaware,2010,12,8.2,2010-12,Critico
Delaware,2010,11,8.4,2010-11,Critico
Delaware,2010,10,8.5,2010-10,Critico
Delaware,2010,09,8.5,2010-09,Critico
Delaware,2010,08,8.5,2010-08,Critico
Delaware,2010,07,8.6,2010-07,Critico
Delaware,2010,06,8.6,2010-06,Critico
Delaware,2010,05,8.7,2010-05,Critico
Delaware,2010,04,8.8,2010-04,Critico
Delaware,2010,03,9.0,2010-03,Critico
Delaware,2010,02,9.0,2010-02,Critico
Delaware,2010,01,9.1,2010-01,Critico
Delaware,2011,12,7.1,2011-12,Critico
Delaware,2011,11,7.2,2011-11,Critico
Delaware,2011,10,7.4,2011-10,Critico
Delaware,2011,09,7.5,2011-09,Critico
Delaware,2011,08,7.6,2011-08,Critico
Delaware,2011,07,7.6,2011-07,Critico
Delaware,2011,06,7.7,2011-06,Critico
Delaware,2011,05,7.7,2011-05,Critico
Delaware,2011,04,7.7,2011-04,Critico
Delaware,2011,03,7.8,2011-03,Critico
Delaware,2011,02,7.9,2011-02,Critico
Delaware,2011,01,8.1,2011-01,Critico
Delaware,2012,12,7.1,2012-12,Critico
Delaware,2012,11,7.1,2012-11,Critico
Delaware,2012,10,7.1,2012-10,Critico
Delaware,2012,09,7.1,2012-09,Critico
Delaware,2012,08,7.1,2012-08,Critico
Delaware,2012,07,7.1,2012-07,Critico
Delaware,2012,06,7.1,2012-06,Critico
Delaware,2012,05,7.1,2012-05,Critico
Delaware,2012,04,7.0,2012-04,Critico
Delaware,2012,03,7.0,2012-03,Critico
Delaware,2012,02,7.0,2012-02,Critico
Delaware,2012,01,7.0,2012-01,Critico
Delaware,2013,12,6.1,2013-12,Critico
Delaware,2013,11,6.1,2013-11,Critico
Delaware,2013,10,6.2,2013-10,Critico
Delaware,2013,09,6.3,2013-09,Critico
Delaware,2013,08,6.5,2013-08,Critico
Delaware,2013,07,6.6,2013-07,Critico
Delaware,2013,06,6.7,2013-06,Critico
Delaware,2013,05,6.8,2013-05,Critico
Delaware,2013,04,6.9,2013-04,Critico
Delaware,2013,03,7.0,2013-03,Critico
Delaware,2013,02,7.0,2013-02,Critico
Delaware,2013,01,7.1,2013-01,Critico
Delaware,2014,12,5.1,2014-12,Normal
Delaware,2014,11,5.2,2014-11,Normal
Delaware,2014,10,5.3,2014-10,Normal
Delaware,2014,09,5.4,2014-09,Normal
Delaware,2014,08,5.5,2014-08,Normal
Delaware,2014,07,5.6,2014-07,Normal
Delaware,2014,06,5.7,2014-06,Normal
Delaware,2014,05,5.8,2014-05,Normal
Delaware,2014,04,5.8,2014-04,Normal
Delaware,2014,03,5.9,2014-03,Normal
Delaware,2014,02,6.0,2014-02,Critico
Delaware,2014,01,6.0,2014-01,Critico
Delaware,2015,12,4.6,2015-12,Normal
Delaware,2015,11,4.6,2015-11,Normal
Delaware,2015,10,4.7,2015-10,Normal
Delaware,2015,09,4.7,2015-09,Normal
Delaware,2015,08,4.7,2015-08,Normal
Delaware,2015,07,4.8,2015-07,Normal
Delaware,2015,06,4.8,2015-06,Normal
Delaware,2015,05,4.9,2015-05,Normal
Delaware,2015,04,4.9,2015-04,Normal
Delaware,2015,03,4.9,2015-03,Normal
Delaware,2015,02,4.9,2015-02,Normal
Delaware,2015,01,5.0,2015-01,Normal
Delaware,2016,12,4.7,2016-12,Normal
Delaware,2016,11,4.7,2016-11,Normal
Delaware,2016,10,4.6,2016-10,Normal
Delaware,2016,09,4.6,2016-09,Normal
Delaware,2016,08,4.5,2016-08,Normal
Delaware,2016,07,4.5,2016-07,Normal
Delaware,2016,06,4.5,2016-06,Normal
Delaware,2016,05,4.4,2016-05,Normal
Delaware,2016,04,4.4,2016-04,Normal
Delaware,2016,03,4.4,2016-03,Normal
Delaware,2016,02,4.5,2016-02,Normal
Delaware,2016,01,4.5,2016-01,Normal
Delaware,2017,12,4.2,2017-12,Normal
Delaware,2017,11,4.3,2017-11,Normal
Delaware,2017,10,4.3,2017-10,Normal
Delaware,2017,09,4.4,2017-09,Normal
Delaware,2017,08,4.4,2017-08,Normal
Delaware,2017,07,4.5,2017-07,Normal
Delaware,2017,06,4.5,2017-06,Normal
Delaware,2017,05,4.5,2017-05,Normal
Delaware,2017,04,4.6,2017-04,Normal
Delaware,2017,03,4.6,2017-03,Normal
Delaware,2017,02,4.6,2017-02,Normal
Delaware,2017,01,4.7,2017-01,Normal
Delaware,2018,12,3.6,2018-12,Bueno
Delaware,2018,11,3.6,2018-11,Bueno
Delaware,2018,10,3.5,2018-10,Bueno
Delaware,2018,09,3.6,2018-09,Bueno
Delaware,2018,08,3.6,2018-08,Bueno
Delaware,2018,07,3.7,2018-07,Bueno
Delaware,2018,06,3.7,2018-06,Bueno
Delaware,2018,05,3.8,2018-05,Bueno
Delaware,2018,04,3.9,2018-04,Bueno
Delaware,2018,03,4.0,2018-03,Bueno
Delaware,2018,02,4.1,2018-02,Normal
Delaware,2018,01,4.2,2018-01,Normal
Delaware,2019,12,3.7,2019-12,Bueno
Delaware,2019,11,3.7,2019-11,Bueno
Delaware,2019,10,3.8,2019-10,Bueno
Delaware,2019,09,3.8,2019-09,Bueno
Delaware,2019,08,3.8,2019-08,Bueno
Delaware,2019,07,3.8,2019-07,Bueno
Delaware,2019,06,3.7,2019-06,Bueno
Delaware,2019,05,3.7,2019-05,Bueno
Delaware,2019,04,3.6,2019-04,Bueno
Delaware,2019,03,3.6,2019-03,Bueno
Delaware,2019,02,3.6,2019-02,Bueno
Delaware,2019,01,3.6,2019-01,Bueno
Florida,2010,12,10.7,2010-12,Critico
Florida,2010,11,10.8,2010-11,Critico
Florida,2010,10,10.8,2010-10,Critico
Florida,2010,09,10.8,2010-09,Critico
Florida,2010,08,10.8,2010-08,Critico
Florida,2010,07,10.8,2010-07,Critico
Florida,2010,06,10.8,2010-06,Critico
Florida,2010,05,10.8,2010-05,Critico
Florida,2010,04,10.9,2010-04,Critico
Florida,2010,03,10.9,2010-03,Critico
Florida,2010,02,10.9,2010-02,Critico
Florida,2010,01,10.9,2010-01,Critico
Florida,2011,12,9.3,2011-12,Critico
Florida,2011,11,9.4,2011-11,Critico
Florida,2011,10,9.6,2011-10,Critico
Florida,2011,09,9.7,2011-09,Critico
Florida,2011,08,9.9,2011-08,Critico
Florida,2011,07,10.0,2011-07,Critico
Florida,2011,06,10.1,2011-06,Critico
Florida,2011,05,10.2,2011-05,Critico
Florida,2011,04,10.3,2011-04,Critico
Florida,2011,03,10.4,2011-03,Critico
Florida,2011,02,10.5,2011-02,Critico
Florida,2011,01,10.6,2011-01,Critico
Florida,2012,12,8.1,2012-12,Critico
Florida,2012,11,8.2,2012-11,Critico
Florida,2012,10,8.3,2012-10,Critico
Florida,2012,09,8.4,2012-09,Critico
Florida,2012,08,8.5,2012-08,Critico
Florida,2012,07,8.6,2012-07,Critico
Florida,2012,06,8.8,2012-06,Critico
Florida,2012,05,8.9,2012-05,Critico
Florida,2012,04,8.9,2012-04,Critico
Florida,2012,03,9.0,2012-03,Critico
Florida,2012,02,9.1,2012-02,Critico
Florida,2012,01,9.2,2012-01,Critico
Florida,2013,12,7.0,2013-12,Critico
Florida,2013,11,7.1,2013-11,Critico
Florida,2013,10,7.2,2013-10,Critico
Florida,2013,09,7.3,2013-09,Critico
Florida,2013,08,7.4,2013-08,Critico
Florida,2013,07,7.5,2013-07,Critico
Florida,2013,06,7.6,2013-06,Critico
Florida,2013,05,7.6,2013-05,Critico
Florida,2013,04,7.8,2013-04,Critico
Florida,2013,03,7.9,2013-03,Critico
Florida,2013,02,8.0,2013-02,Critico
Florida,2013,01,8.0,2013-01,Critico
Florida,2014,12,6.0,2014-12,Critico
Florida,2014,11,6.0,2014-11,Critico
Florida,2014,10,6.1,2014-10,Critico
Florida,2014,09,6.2,2014-09,Critico
Florida,2014,08,6.3,2014-08,Critico
Florida,2014,07,6.4,2014-07,Critico
Florida,2014,06,6.5,2014-06,Critico
Florida,2014,05,6.6,2014-05,Critico
Florida,2014,04,6.7,2014-04,Critico
Florida,2014,03,6.7,2014-03,Critico
Florida,2014,02,6.8,2014-02,Critico
Florida,2014,01,6.9,2014-01,Critico
Florida,2015,12,5.1,2015-12,Normal
Florida,2015,11,5.2,2015-11,Normal
Florida,2015,10,5.3,2015-10,Normal
Florida,2015,09,5.3,2015-09,Normal
Florida,2015,08,5.4,2015-08,Normal
Florida,2015,07,5.5,2015-07,Normal
Florida,2015,06,5.6,2015-06,Normal
Florida,2015,05,5.7,2015-05,Normal
Florida,2015,04,5.7,2015-04,Normal
Florida,2015,03,5.8,2015-03,Normal
Florida,2015,02,5.8,2015-02,Normal
Florida,2015,01,5.9,2015-01,Normal
Florida,2016,12,4.8,2016-12,Normal
Florida,2016,11,4.8,2016-11,Normal
Florida,2016,10,4.9,2016-10,Normal
Florida,2016,09,4.9,2016-09,Normal
Florida,2016,08,4.9,2016-08,Normal
Florida,2016,07,4.9,2016-07,Normal
Florida,2016,06,4.9,2016-06,Normal
Florida,2016,05,4.9,2016-05,Normal
Florida,2016,04,4.9,2016-04,Normal
Florida,2016,03,5.0,2016-03,Normal
Florida,2016,02,5.0,2016-02,Normal
Florida,2016,01,5.1,2016-01,Normal
Florida,2017,12,4.0,2017-12,Bueno
Florida,2017,11,4.1,2017-11,Normal
Florida,2017,10,4.1,2017-10,Normal
Florida,2017,09,4.2,2017-09,Normal
Florida,2017,08,4.2,2017-08,Normal
Florida,2017,07,4.2,2017-07,Normal
Florida,2017,06,4.3,2017-06,Normal
Florida,2017,05,4.3,2017-05,Normal
Florida,2017,04,4.4,2017-04,Normal
Florida,2017,03,4.5,2017-03,Normal
Florida,2017,02,4.6,2017-02,Normal
Florida,2017,01,4.7,2017-01,Normal
Florida,2018,12,3.6,2018-12,Bueno
Florida,2018,11,3.6,2018-11,Bueno
Florida,2018,10,3.5,2018-10,Bueno
Florida,2018,09,3.5,2018-09,Bueno
Florida,2018,08,3.6,2018-08,Bueno
Florida,2018,07,3.6,2018-07,Bueno
Florida,2018,06,3.7,2018-06,Bueno
Florida,2018,05,3.7,2018-05,Bueno
Florida,2018,04,3.8,2018-04,Bueno
Florida,2018,03,3.9,2018-03,Bueno
Florida,2018,02,3.9,2018-02,Bueno
Florida,2018,01,4.0,2018-01,Bueno
Florida,2019,12,2.9,2019-12,Bueno
Florida,2019,11,2.9,2019-11,Bueno
Florida,2019,10,3.0,2019-10,Bueno
Florida,2019,09,3.1,2019-09,Bueno
Florida,2019,08,3.2,2019-08,Bueno
Florida,2019,07,3.2,2019-07,Bueno
Florida,2019,06,3.3,2019-06,Bueno
Florida,2019,05,3.3,2019-05,Bueno
Florida,2019,04,3.4,2019-04,Bueno
Florida,2019,03,3.4,2019-03,Bueno
Florida,2019,02,3.5,2019-02,Bueno
Florida,2019,01,3.5,2019-01,Bueno
Georgia,2010,12,10.6,2010-12,Critico
Georgia,2010,11,10.7,2010-11,Critico
Georgia,2010,10,10.7,2010-10,Critico
Georgia,2010,09,10.6,2010-09,Critico
Georgia,2010,08,10.6,2010-08,Critico
Georgia,2010,07,10.5,2010-07,Critico
Georgia,2010,06,10.5,2010-06,Critico
Georgia,2010,05,10.6,2010-05,Critico
Georgia,2010,04,10.7,2010-04,Critico
Georgia,2010,03,10.8,2010-03,Critico
Georgia,2010,02,10.8,2010-02,Critico
Georgia,2010,01,10.8,2010-01,Critico
Georgia,2011,12,9.6,2011-12,Critico
Georgia,2011,11,9.8,2011-11,Critico
Georgia,2011,10,9.9,2011-10,Critico
Georgia,2011,09,10.1,2011-09,Critico
Georgia,2011,08,10.2,2011-08,Critico
Georgia,2011,07,10.2,2011-07,Critico
Georgia,2011,06,10.3,2011-06,Critico
Georgia,2011,05,10.3,2011-05,Critico
Georgia,2011,04,10.3,2011-04,Critico
Georgia,2011,03,10.3,2011-03,Critico
Georgia,2011,02,10.4,2011-02,Critico
Georgia,2011,01,10.5,2011-01,Critico
Georgia,2012,12,8.6,2012-12,Critico
Georgia,2012,11,8.7,2012-11,Critico
Georgia,2012,10,8.7,2012-10,Critico
Georgia,2012,09,8.8,2012-09,Critico
Georgia,2012,08,8.9,2012-08,Critico
Georgia,2012,07,9.0,2012-07,Critico
Georgia,2012,06,9.1,2012-06,Critico
Georgia,2012,05,9.2,2012-05,Critico
Georgia,2012,04,9.3,2012-04,Critico
Georgia,2012,03,9.3,2012-03,Critico
Georgia,2012,02,9.4,2012-02,Critico
Georgia,2012,01,9.5,2012-01,Critico
Georgia,2013,12,7.6,2013-12,Critico
Georgia,2013,11,7.7,2013-11,Critico
Georgia,2013,10,7.8,2013-10,Critico
Georgia,2013,09,7.9,2013-09,Critico
Georgia,2013,08,8.0,2013-08,Critico
Georgia,2013,07,8.1,2013-07,Critico
Georgia,2013,06,8.2,2013-06,Critico
Georgia,2013,05,8.3,2013-05,Critico
Georgia,2013,04,8.4,2013-04,Critico
Georgia,2013,03,8.5,2013-03,Critico
Georgia,2013,02,8.6,2013-02,Critico
Georgia,2013,01,8.6,2013-01,Critico
Georgia,2014,12,6.6,2014-12,Critico
Georgia,2014,11,6.7,2014-11,Critico
Georgia,2014,10,6.8,2014-10,Critico
Georgia,2014,09,7.0,2014-09,Critico
Georgia,2014,08,7.1,2014-08,Critico
Georgia,2014,07,7.2,2014-07,Critico
Georgia,2014,06,7.3,2014-06,Critico
Georgia,2014,05,7.3,2014-05,Critico
Georgia,2014,04,7.4,2014-04,Critico
Georgia,2014,03,7.4,2014-03,Critico
Georgia,2014,02,7.4,2014-02,Critico
Georgia,2014,01,7.5,2014-01,Critico
Georgia,2015,12,5.7,2015-12,Normal
Georgia,2015,11,5.8,2015-11,Normal
Georgia,2015,10,5.8,2015-10,Normal
Georgia,2015,09,5.9,2015-09,Normal
Georgia,2015,08,5.9,2015-08,Normal
Georgia,2015,07,6.0,2015-07,Critico
Georgia,2015,06,6.1,2015-06,Critico
Georgia,2015,05,6.2,2015-05,Critico
Georgia,2015,04,6.3,2015-04,Critico
Georgia,2015,03,6.3,2015-03,Critico
Georgia,2015,02,6.4,2015-02,Critico
Georgia,2015,01,6.5,2015-01,Critico
Georgia,2016,12,5.3,2016-12,Normal
Georgia,2016,11,5.4,2016-11,Normal
Georgia,2016,10,5.4,2016-10,Normal
Georgia,2016,09,5.4,2016-09,Normal
Georgia,2016,08,5.4,2016-08,Normal
Georgia,2016,07,5.4,2016-07,Normal
Georgia,2016,06,5.4,2016-06,Normal
Georgia,2016,05,5.4,2016-05,Normal
Georgia,2016,04,5.5,2016-04,Normal
Georgia,2016,03,5.6,2016-03,Normal
Georgia,2016,02,5.7,2016-02,Normal
Georgia,2016,01,5.7,2016-01,Normal
Georgia,2017,12,4.4,2017-12,Normal
Georgia,2017,11,4.5,2017-11,Normal
Georgia,2017,10,4.5,2017-10,Normal
Georgia,2017,09,4.6,2017-09,Normal
Georgia,2017,08,4.6,2017-08,Normal
Georgia,2017,07,4.7,2017-07,Normal
Georgia,2017,06,4.8,2017-06,Normal
Georgia,2017,05,4.8,2017-05,Normal
Georgia,2017,04,4.9,2017-04,Normal
Georgia,2017,03,5.0,2017-03,Normal
Georgia,2017,02,5.1,2017-02,Normal
Georgia,2017,01,5.2,2017-01,Normal
Georgia,2018,12,3.9,2018-12,Bueno
Georgia,2018,11,3.9,2018-11,Bueno
Georgia,2018,10,3.9,2018-10,Bueno
Georgia,2018,09,3.9,2018-09,Bueno
Georgia,2018,08,3.9,2018-08,Bueno
Georgia,2018,07,3.9,2018-07,Bueno
Georgia,2018,06,4.0,2018-06,Bueno
Georgia,2018,05,4.0,2018-05,Bueno
Georgia,2018,04,4.1,2018-04,Normal
Georgia,2018,03,4.2,2018-03,Normal
Georgia,2018,02,4.3,2018-02,Normal
Georgia,2018,01,4.3,2018-01,Normal
Georgia,2019,12,3.5,2019-12,Bueno
Georgia,2019,11,3.4,2019-11,Bueno
Georgia,2019,10,3.5,2019-10,Bueno
Georgia,2019,09,3.5,2019-09,Bueno
Georgia,2019,08,3.5,2019-08,Bueno
Georgia,2019,07,3.6,2019-07,Bueno
Georgia,2019,06,3.6,2019-06,Bueno
Georgia,2019,05,3.6,2019-05,Bueno
Georgia,2019,04,3.7,2019-04,Bueno
Georgia,2019,03,3.7,2019-03,Bueno
Georgia,2019,02,3.8,2019-02,Bueno
Georgia,2019,01,3.9,2019-01,Bueno
Hawái,2010,12,6.8,2010-12,Critico
Hawái,2010,11,6.8,2010-11,Critico
Hawái,2010,10,6.8,2010-10,Critico
Hawái,2010,09,6.8,2010-09,Critico
Hawái,2010,08,6.8,2010-08,Critico
Hawái,2010,07,6.8,2010-07,Critico
Hawái,2010,06,6.8,2010-06,Critico
Hawái,2010,05,6.8,2010-05,Critico
Hawái,2010,04,6.8,2010-04,Critico
Hawái,2010,03,6.9,2010-03,Critico
Hawái,2010,02,6.9,2010-02,Critico
Hawái,2010,01,6.9,2010-01,Critico
Hawái,2011,12,6.7,2011-12,Critico
Hawái,2011,11,6.8,2011-11,Critico
