estado,fecha,promedio_dias
Utah,2016-03,75.0
Nevada,2016-03,82.0
New Mexico,2016-03,121.0
West Virginia,2016-03,147.0
Nebraska,2016-03,89.5
Idaho,2016-03,78.0
Hawaii,2016-03,84.0
Maine,2016-03,166.0
New Hampshire,2016-03,141.0
Rhode Island,2016-03,141.0
Montana,2016-03,101.0
Delaware,2016-03,130.0
South Dakota,2016-03,75.5
Alaska,2016-03,93.0
North Dakota,2016-03,112.0
Vermont,2016-03,206.0
District of Columbia,2016-03,63.0
Wyoming,2016-03,87.0
Puerto Rico,2016-03,
California,2016-04,61.0
Texas,2016-04,64.0
New York,2016-04,176.0
Florida,2016-04,92.0
Illinois,2016-04,105.0
Pennsylvania,2016-04,119.0
Ohio,2016-04,92.0
Michigan,2016-04,94.0
Georgia,2016-04,80.0
North Carolina,2016-04,92.0
New Jersey,2016-04,144.0
Virginia,2016-04,83.0
Washington,2016-04,56.0
Massachusetts,2016-04,87.0
Indiana,2016-04,99.0
Arizona,2016-04,74.0
Tennessee,2016-04,91.0
Missouri,2016-04,76.0
Maryland,2016-04,118.0
Wisconsin,2016-04,104.0
Minnesota,2016-04,75.0
Colorado,2016-04,58.0
Alabama,2016-04,116.0
South Carolina,2016-04,100.0
Louisiana,2016-04,103.0
Kentucky,2016-04,90.0
Oregon,2016-04,64.0
Oklahoma,2016-04,93.0
Connecticut,2016-04,144.0
Iowa,2016-04,94.0
Mississippi,2016-04,106.0
Arkansas,2016-04,104.0
Kansas,2016-04,70.0
Utah,2016-04,67.0
Nevada,2016-04,73.0
New Mexico,2016-04,98.0
West Virginia,2016-04,119.0
Nebraska,2016-04,69.0
Idaho,2016-04,64.0
Hawaii,2016-04,86.0
Maine,2016-04,145.0
New Hampshire,2016-04,117.0
Rhode Island,2016-04,116.0
Montana,2016-04,73.0
Delaware,2016-04,119.0
South Dakota,2016-04,70.0
Alaska,2016-04,84.0
North Dakota,2016-04,97.0
Vermont,2016-04,206.0
District of Columbia,2016-04,61.0
Wyoming,2016-04,81.0
Puerto Rico,2016-04,
California,2016-05,61.0
Texas,2016-05,64.0
New York,2016-05,153.0
Florida,2016-05,90.0
Illinois,2016-05,93.0
Pennsylvania,2016-05,95.0
Ohio,2016-05,84.0
Michigan,2016-05,83.0
Georgia,2016-05,75.0
North Carolina,2016-05,84.0
New Jersey,2016-05,119.0
Virginia,2016-05,75.0
Washington,2016-05,54.0
Massachusetts,2016-05,77.0
Indiana,2016-05,84.0
Arizona,2016-05,76.0
Tennessee,2016-05,83.0
Missouri,2016-05,72.0
Maryland,2016-05,90.0
Wisconsin,2016-05,89.0
Minnesota,2016-05,72.0
Colorado,2016-05,56.0
Alabama,2016-05,98.0
South Carolina,2016-05,94.0
Louisiana,2016-05,90.0
Kentucky,2016-05,74.0
Oregon,2016-05,61.0
Oklahoma,2016-05,85.0
Connecticut,2016-05,109.0
Iowa,2016-05,79.0
Mississippi,2016-05,103.0
Arkansas,2016-05,98.0
Kansas,2016-05,67.0
Utah,2016-05,63.0
Nevada,2016-05,73.0
New Mexico,2016-05,88.0
West Virginia,2016-05,105.0
Nebraska,2016-05,66.0
Idaho,2016-05,63.0
Hawaii,2016-05,83.0
Maine,2016-05,104.0
New Hampshire,2016-05,82.0
Rhode Island,2016-05,92.0
Montana,2016-05,78.0
Delaware,2016-05,93.0
South Dakota,2016-05,69.5
Alaska,2016-05,78.0
North Dakota,2016-05,86.0
Vermont,2016-05,206.0
District of Columbia,2016-05,55.0
Wyoming,2016-05,74.0
Puerto Rico,2016-05,
California,2016-06,62.0
Texas,2016-06,64.0
New York,2016-06,129.0
Florida,2016-06,93.0
Illinois,2016-06,91.0
Pennsylvania,2016-06,93.0
Ohio,2016-06,79.0
Michigan,2016-06,78.0
Georgia,2016-06,77.0
North Carolina,2016-06,83.0
New Jersey,2016-06,113.0
Virginia,2016-06,77.0
Washington,2016-06,56.0
Massachusetts,2016-06,77.0
Indiana,2016-06,80.0
Arizona,2016-06,76.0
Tennessee,2016-06,78.0
Missouri,2016-06,69.0
Maryland,2016-06,90.0
Wisconsin,2016-06,84.0
Minnesota,2016-06,73.0
Colorado,2016-06,55.0
Alabama,2016-06,98.0
South Carolina,2016-06,94.0
Louisiana,2016-06,88.0
Kentucky,2016-06,76.0
Oregon,2016-06,62.0
Oklahoma,2016-06,84.0
Connecticut,2016-06,103.0
Iowa,2016-06,77.0
Mississippi,2016-06,98.5
Arkansas,2016-06,94.0
Kansas,2016-06,70.0
Utah,2016-06,64.0
Nevada,2016-06,72.0
New Mexico,2016-06,81.0
West Virginia,2016-06,91.0
Nebraska,2016-06,66.0
Idaho,2016-06,63.0
Hawaii,2016-06,86.0
Maine,2016-06,98.0
New Hampshire,2016-06,83.0
Rhode Island,2016-06,90.0
Montana,2016-06,74.0
Delaware,2016-06,98.0
South Dakota,2016-06,69.5
Alaska,2016-06,82.0
North Dakota,2016-06,80.0
Vermont,2016-06,135.0
District of Columbia,2016-06,60.0
Wyoming,2016-06,75.0
Puerto Rico,2016-06,
California,2016-07,64.0
Texas,2016-07,64.0
New York,2016-07,125.0
Florida,2016-07,92.0
Illinois,2016-07,91.0
Pennsylvania,2016-07,94.0
Ohio,2016-07,79.0
Michigan,2016-07,80.0
Georgia,2016-07,78.0
North Carolina,2016-07,85.0
New Jersey,2016-07,116.0
Virginia,2016-07,81.0
Washington,2016-07,57.0
Massachusetts,2016-07,77.0
Indiana,2016-07,80.0
Arizona,2016-07,76.0
Tennessee,2016-07,78.0
Missouri,2016-07,71.0
Maryland,2016-07,92.0
Wisconsin,2016-07,82.0
Minnesota,2016-07,74.0
Colorado,2016-07,55.0
Alabama,2016-07,99.0
South Carolina,2016-07,92.0
Louisiana,2016-07,86.0
Kentucky,2016-07,78.0
Oregon,2016-07,66.0
Oklahoma,2016-07,86.0
Connecticut,2016-07,103.0
Iowa,2016-07,77.0
Mississippi,2016-07,96.0
Arkansas,2016-07,95.0
Kansas,2016-07,68.0
Utah,2016-07,66.0
Nevada,2016-07,73.0
New Mexico,2016-07,85.0
West Virginia,2016-07,94.0
Nebraska,2016-07,67.0
Idaho,2016-07,63.0
Hawaii,2016-07,83.0
Maine,2016-07,86.0
New Hampshire,2016-07,79.0
Rhode Island,2016-07,86.0
Montana,2016-07,74.5
Delaware,2016-07,94.0
South Dakota,2016-07,64.0
Alaska,2016-07,87.0
North Dakota,2016-07,85.0
Vermont,2016-07,135.5
District of Columbia,2016-07,61.0
Wyoming,2016-07,74.0
Puerto Rico,2016-07,
California,2016-08,65.0
Texas,2016-08,65.0
New York,2016-08,127.0
Florida,2016-08,93.0
Illinois,2016-08,95.0
Pennsylvania,2016-08,97.0
Ohio,2016-08,80.0
Michigan,2016-08,82.0
Georgia,2016-08,83.5
North Carolina,2016-08,89.0
New Jersey,2016-08,119.0
Virginia,2016-08,84.0
Washington,2016-08,63.0
Massachusetts,2016-08,82.0
Indiana,2016-08,80.0
Arizona,2016-08,78.0
Tennessee,2016-08,77.0
Missouri,2016-08,72.0
Maryland,2016-08,98.0
Wisconsin,2016-08,81.0
Minnesota,2016-08,79.0
Colorado,2016-08,60.0
Alabama,2016-08,102.0
South Carolina,2016-08,95.0
Louisiana,2016-08,97.0
Kentucky,2016-08,79.0
Oregon,2016-08,70.0
Oklahoma,2016-08,88.0
Connecticut,2016-08,111.0
Iowa,2016-08,79.0
Mississippi,2016-08,99.0
Arkansas,2016-08,97.0
Kansas,2016-08,69.0
Utah,2016-08,67.0
Nevada,2016-08,74.0
New Mexico,2016-08,85.0
West Virginia,2016-08,97.0
Nebraska,2016-08,67.0
Idaho,2016-08,70.0
Hawaii,2016-08,84.0
Maine,2016-08,88.0
New Hampshire,2016-08,87.0
Rhode Island,2016-08,91.0
Montana,2016-08,80.0
Delaware,2016-08,96.0
South Dakota,2016-08,65.0
Alaska,2016-08,89.0
North Dakota,2016-08,87.0
Vermont,2016-08,133.0
District of Columbia,2016-08,67.0
Wyoming,2016-08,81.0
Puerto Rico,2016-08,
California,2016-09,68.0
Texas,2016-09,69.0
New York,2016-09,135.0
Florida,2016-09,96.0
Illinois,2016-09,99.0
Pennsylvania,2016-09,99.0
Ohio,2016-09,84.0
Michigan,2016-09,85.0
Georgia,2016-09,88.0
North Carolina,2016-09,93.0
New Jersey,2016-09,126.0
Virginia,2016-09,87.0
Washington,2016-09,65.0
Massachusetts,2016-09,79.0
Indiana,2016-09,81.0
Arizona,2016-09,78.0
Tennessee,2016-09,82.0
Missouri,2016-09,78.0
Maryland,2016-09,104.0
Wisconsin,2016-09,87.0
Minnesota,2016-09,82.0
Colorado,2016-09,64.0
Alabama,2016-09,109.0
South Carolina,2016-09,98.0
Louisiana,2016-09,93.0
Kentucky,2016-09,83.0
Oregon,2016-09,75.0
Oklahoma,2016-09,91.0
Connecticut,2016-09,120.0
Iowa,2016-09,80.0
Mississippi,2016-09,99.0
Arkansas,2016-09,94.0
Kansas,2016-09,71.0
Utah,2016-09,64.0
Nevada,2016-09,80.0
New Mexico,2016-09,91.0
West Virginia,2016-09,108.0
Nebraska,2016-09,69.0
Idaho,2016-09,71.0
Hawaii,2016-09,82.0
Maine,2016-09,101.0
New Hampshire,2016-09,94.0
Rhode Island,2016-09,95.0
Montana,2016-09,92.0
Delaware,2016-09,107.0
South Dakota,2016-09,73.0
Alaska,2016-09,99.0
North Dakota,2016-09,89.0
Vermont,2016-09,130.0
District of Columbia,2016-09,74.0
Wyoming,2016-09,83.0
Puerto Rico,2016-09,
California,2016-10,71.0
Texas,2016-10,74.0
New York,2016-10,138.0
Florida,2016-10,97.0
Illinois,2016-10,104.0
Pennsylvania,2016-10,102.0
Ohio,2016-10,88.0
Michigan,2016-10,89.0
Georgia,2016-10,94.0
North Carolina,2016-10,95.0
New Jersey,2016-10,132.0
Virginia,2016-10,91.0
Washington,2016-10,70.0
Massachusetts,2016-10,75.0
Indiana,2016-10,87.0
Arizona,2016-10,75.0
Tennessee,2016-10,87.0
Missouri,2016-10,82.0
Maryland,2016-10,109.0
Wisconsin,2016-10,92.0
Minnesota,2016-10,84.0
Colorado,2016-10,67.0
Alabama,2016-10,107.0
South Carolina,2016-10,102.0
Louisiana,2016-10,95.0
Kentucky,2016-10,85.0
Oregon,2016-10,82.0
Oklahoma,2016-10,97.0
Connecticut,2016-10,127.0
Iowa,2016-10,83.0
Mississippi,2016-10,103.0
Arkansas,2016-10,106.0
Kansas,2016-10,75.0
Utah,2016-10,71.0
Nevada,2016-10,82.0
New Mexico,2016-10,102.0
West Virginia,2016-10,116.0
Nebraska,2016-10,72.0
Idaho,2016-10,77.0
Hawaii,2016-10,86.0
Maine,2016-10,109.0
New Hampshire,2016-10,97.0
Rhode Island,2016-10,102.0
Montana,2016-10,91.0
Delaware,2016-10,104.0
South Dakota,2016-10,81.0
Alaska,2016-10,106.0
North Dakota,2016-10,89.0
Vermont,2016-10,131.0
District of Columbia,2016-10,63.0
Wyoming,2016-10,94.0
Puerto Rico,2016-10,
California,2016-11,72.0
Texas,2016-11,76.0
New York,2016-11,145.0
Florida,2016-11,99.0
Illinois,2016-11,110.0
Pennsylvania,2016-11,105.0
Ohio,2016-11,94.0
Michigan,2016-11,96.0
Georgia,2016-11,94.0
North Carolina,2016-11,100.0
New Jersey,2016-11,135.0
Virginia,2016-11,96.0
Washington,2016-11,74.0
Massachusetts,2016-11,77.0
Indiana,2016-11,88.0
Arizona,2016-11,74.0
Tennessee,2016-11,88.0
Missouri,2016-11,82.0
Maryland,2016-11,116.0
Wisconsin,2016-11,95.0
Minnesota,2016-11,87.0
Colorado,2016-11,71.0
Alabama,2016-11,109.0
South Carolina,2016-11,105.0
Louisiana,2016-11,97.0
Kentucky,2016-11,87.0
Oregon,2016-11,86.0
Oklahoma,2016-11,96.0
Connecticut,2016-11,128.0
Iowa,2016-11,86.0
Mississippi,2016-11,106.0
Arkansas,2016-11,98.0
Kansas,2016-11,75.0
Utah,2016-11,73.0
Nevada,2016-11,83.0
New Mexico,2016-11,96.0
West Virginia,2016-11,124.0
Nebraska,2016-11,74.0
Idaho,2016-11,89.0
Hawaii,2016-11,90.0
Maine,2016-11,113.0
New Hampshire,2016-11,99.0
Rhode Island,2016-11,99.0
Montana,2016-11,90.0
Delaware,2016-11,110.0
South Dakota,2016-11,74.0
Alaska,2016-11,112.0
North Dakota,2016-11,97.0
Vermont,2016-11,147.0
District of Columbia,2016-11,60.0
Wyoming,2016-11,93.0
Puerto Rico,2016-11,
California,2016-12,76.0
Texas,2016-12,77.0
New York,2016-12,149.0
Florida,2016-12,100.0
Illinois,2016-12,114.0
Pennsylvania,2016-12,109.0
Ohio,2016-12,94.0
Michigan,2016-12,99.0
Georgia,2016-12,99.0
North Carolina,2016-12,107.0
New Jersey,2016-12,137.0
Virginia,2016-12,100.0
Washington,2016-12,81.0
Massachusetts,2016-12,87.0
Indiana,2016-12,91.0
Arizona,2016-12,76.0
Tennessee,2016-12,90.0
Missouri,2016-12,86.0
Maryland,2016-12,113.5
Wisconsin,2016-12,102.0
Minnesota,2016-12,92.0
Colorado,2016-12,73.0
Alabama,2016-12,119.0
South Carolina,2016-12,108.0
Louisiana,2016-12,103.0
Kentucky,2016-12,89.0
Oregon,2016-12,90.0
Oklahoma,2016-12,102.0
Connecticut,2016-12,134.0
Iowa,2016-12,91.0
Mississippi,2016-12,114.0
Arkansas,2016-12,116.0
Kansas,2016-12,79.0
Utah,2016-12,77.0
Nevada,2016-12,85.0
New Mexico,2016-12,106.0
West Virginia,2016-12,137.0
Nebraska,2016-12,77.0
Idaho,2016-12,91.0
Hawaii,2016-12,84.0
Maine,2016-12,114.0
New Hampshire,2016-12,102.0
Rhode Island,2016-12,106.0
Montana,2016-12,104.0
Delaware,2016-12,107.0
South Dakota,2016-12,98.0
Alaska,2016-12,123.0
North Dakota,2016-12,97.0
Vermont,2016-12,185.0
District of Columbia,2016-12,67.0
Wyoming,2016-12,107.0
Puerto Rico,2016-12,
California,2017-01,84.0
Texas,2017-01,84.0
New York,2017-01,154.0
Florida,2017-01,103.0
Illinois,2017-01,126.0
Pennsylvania,2017-01,114.0
Ohio,2017-01,103.0
Michigan,2017-01,105.0
Georgia,2017-01,108.0
North Carolina,2017-01,112.0
New Jersey,2017-01,148.0
Virginia,2017-01,108.0
Washington,2017-01,91.0
Massachusetts,2017-01,103.0
Indiana,2017-01,98.0
Arizona,2017-01,85.0
Tennessee,2017-01,98.0
Missouri,2017-01,95.0
Maryland,2017-01,125.0
Wisconsin,2017-01,116.0
Minnesota,2017-01,106.0
Colorado,2017-01,79.0
Alabama,2017-01,124.0
South Carolina,2017-01,119.0
Louisiana,2017-01,106.0
Kentucky,2017-01,96.0
Oregon,2017-01,97.0
Oklahoma,2017-01,106.0
Connecticut,2017-01,139.0
Iowa,2017-01,97.0
Mississippi,2017-01,119.0
Arkansas,2017-01,116.0
Kansas,2017-01,88.0
Utah,2017-01,82.0
Nevada,2017-01,89.0
New Mexico,2017-01,111.5
West Virginia,2017-01,140.0
Nebraska,2017-01,82.0
Idaho,2017-01,93.0
Hawaii,2017-01,95.0
Maine,2017-01,126.0
New Hampshire,2017-01,118.0
Rhode Island,2017-01,123.0
Montana,2017-01,105.0
Delaware,2017-01,120.0
South Dakota,2017-01,98.5
Alaska,2017-01,127.0
North Dakota,2017-01,108.0
Vermont,2017-01,189.5
District of Columbia,2017-01,78.0
Wyoming,2017-01,109.0
Puerto Rico,2017-01,
California,2017-02,80.0
Texas,2017-02,83.0
New York,2017-02,157.0
Florida,2017-02,105.0
Illinois,2017-02,132.0
Pennsylvania,2017-02,122.0
Ohio,2017-02,109.0
Michigan,2017-02,109.0
Georgia,2017-02,106.0
North Carolina,2017-02,116.0
New Jersey,2017-02,148.0
Virginia,2017-02,108.0
Washington,2017-02,83.0
Massachusetts,2017-02,111.0
Indiana,2017-02,103.0
Arizona,2017-02,83.5
Tennessee,2017-02,106.0
Missouri,2017-02,97.5
Maryland,2017-02,125.0
Wisconsin,2017-02,123.0
Minnesota,2017-02,105.0
Colorado,2017-02,74.0
Alabama,2017-02,126.0
South Carolina,2017-02,108.0
Louisiana,2017-02,105.0
Kentucky,2017-02,104.0
Oregon,2017-02,98.0
Oklahoma,2017-02,108.0
Connecticut,2017-02,141.0
Iowa,2017-02,109.0
Mississippi,2017-02,113.0
Arkansas,2017-02,114.0
Kansas,2017-02,98.0
Utah,2017-02,90.0
Nevada,2017-02,88.0
New Mexico,2017-02,120.0
West Virginia,2017-02,145.0
Nebraska,2017-02,85.0
Idaho,2017-02,102.0
Hawaii,2017-02,88.0
Maine,2017-02,140.0
New Hampshire,2017-02,129.0
Rhode Island,2017-02,119.0
Montana,2017-02,118.0
Delaware,2017-02,127.0
South Dakota,2017-02,112.0
Alaska,2017-02,126.0
North Dakota,2017-02,125.0
Vermont,2017-02,206.0
District of Columbia,2017-02,89.0
Wyoming,2017-02,124.0
Puerto Rico,2017-02,
California,2017-03,60.0
Texas,2017-03,66.0
New York,2017-03,162.0
Florida,2017-03,100.0
Illinois,2017-03,120.0
Pennsylvania,2017-03,120.0
Ohio,2017-03,100.0
Michigan,2017-03,101.0
Georgia,2017-03,93.0
North Carolina,2017-03,99.0
New Jersey,2017-03,146.0
Virginia,2017-03,88.0
Washington,2017-03,61.0
Massachusetts,2017-03,109.0
Indiana,2017-03,99.0
Arizona,2017-03,70.0
Tennessee,2017-03,94.0
Missouri,2017-03,80.0
Maryland,2017-03,119.0
Wisconsin,2017-03,115.0
Minnesota,2017-03,86.0
Colorado,2017-03,56.0
Alabama,2017-03,115.0
South Carolina,2017-03,101.0
Louisiana,2017-03,93.0
Kentucky,2017-03,92.0
Oregon,2017-03,77.0
Oklahoma,2017-03,103.0
Connecticut,2017-03,153.0
Iowa,2017-03,103.0
Mississippi,2017-03,115.0
Arkansas,2017-03,112.0
Kansas,2017-03,77.0
Utah,2017-03,70.0
Nevada,2017-03,68.0
New Mexico,2017-03,106.0
West Virginia,2017-03,133.0
Nebraska,2017-03,70.0
Idaho,2017-03,79.0
Hawaii,2017-03,81.0
Maine,2017-03,156.0
New Hampshire,2017-03,155.0
Rhode Island,2017-03,133.0
Montana,2017-03,99.0
Delaware,2017-03,126.0
South Dakota,2017-03,100.0
Alaska,2017-03,125.0
North Dakota,2017-03,125.0
Vermont,2017-03,166.0
District of Columbia,2017-03,57.0
Wyoming,2017-03,112.0
Puerto Rico,2017-03,
California,2017-04,56.0
Texas,2017-04,62.0
New York,2017-04,159.0
Florida,2017-04,93.0
Illinois,2017-04,91.0
Pennsylvania,2017-04,102.0
Ohio,2017-04,79.0
Michigan,2017-04,78.0
Georgia,2017-04,76.0
North Carolina,2017-04,78.0
New Jersey,2017-04,135.0
Virginia,2017-04,69.0
Washington,2017-04,52.0
Massachusetts,2017-04,77.0
Indiana,2017-04,79.0
Arizona,2017-04,69.0
Tennessee,2017-04,79.0
Missouri,2017-04,68.0
Maryland,2017-04,98.0
Wisconsin,2017-04,82.0
Minnesota,2017-04,69.0
Colorado,2017-04,54.5
Alabama,2017-04,103.0
South Carolina,2017-04,83.0
Louisiana,2017-04,79.0
Kentucky,2017-04,75.0
Oregon,2017-04,60.0
Oklahoma,2017-04,90.0
Connecticut,2017-04,122.0
Iowa,2017-04,85.0
Mississippi,2017-04,108.0
Arkansas,2017-04,92.0
Kansas,2017-04,66.0
Utah,2017-04,62.0
Nevada,2017-04,64.0
New Mexico,2017-04,88.0
West Virginia,2017-04,125.0
Nebraska,2017-04,63.0
Idaho,2017-04,57.0
Hawaii,2017-04,81.0
Maine,2017-04,127.0
New Hampshire,2017-04,89.0
Rhode Island,2017-04,99.0
Montana,2017-04,86.0
Delaware,2017-04,118.0
South Dakota,2017-04,71.5
Alaska,2017-04,90.0
North Dakota,2017-04,112.0
Vermont,2017-04,182.0
District of Columbia,2017-04,55.0
Wyoming,2017-04,88.0
Puerto Rico,2017-04,
California,2017-05,54.0
Texas,2017-05,61.0
New York,2017-05,132.0
Florida,2017-05,92.0
Illinois,2017-05,84.0
Pennsylvania,2017-05,90.0
Ohio,2017-05,73.0
Michigan,2017-05,72.0
Georgia,2017-05,73.0
North Carolina,2017-05,76.0
New Jersey,2017-05,115.0
Virginia,2017-05,68.0
Washington,2017-05,49.0
Massachusetts,2017-05,72.0
Indiana,2017-05,71.0
Arizona,2017-05,68.0
Tennessee,2017-05,74.0
Missouri,2017-05,66.0
Maryland,2017-05,87.0
Wisconsin,2017-05,76.0
Minnesota,2017-05,68.0
Colorado,2017-05,53.0
Alabama,2017-05,91.0
South Carolina,2017-05,84.0
Louisiana,2017-05,80.0
Kentucky,2017-05,69.0
Oregon,2017-05,59.0
Oklahoma,2017-05,80.0
Connecticut,2017-05,100.0
Iowa,2017-05,76.0
Mississippi,2017-05,92.0
Arkansas,2017-05,85.0
Kansas,2017-05,63.0
Utah,2017-05,57.0
Nevada,2017-05,62.0
New Mexico,2017-05,77.0
West Virginia,2017-05,113.5
Nebraska,2017-05,62.0
Idaho,2017-05,56.0
Hawaii,2017-05,77.0
Maine,2017-05,84.0
New Hampshire,2017-05,71.0
Rhode Island,2017-05,83.0
Montana,2017-05,70.0
Delaware,2017-05,97.5
South Dakota,2017-05,67.0
Alaska,2017-05,77.0
North Dakota,2017-05,85.0
Vermont,2017-05,174.0
District of Columbia,2017-05,54.0
Wyoming,2017-05,81.0
Puerto Rico,2017-05,
California,2017-06,54.0
Texas,2017-06,60.0
New York,2017-06,119.0
Florida,2017-06,92.0
Illinois,2017-06,84.0
Pennsylvania,2017-06,84.0
Ohio,2017-06,69.0
Michigan,2017-06,68.0
Georgia,2017-06,70.0
North Carolina,2017-06,72.0
New Jersey,2017-06,113.0
Virginia,2017-06,70.0
Washington,2017-06,48.0
Massachusetts,2017-06,70.0
Indiana,2017-06,68.0
Arizona,2017-06,68.0
Tennessee,2017-06,68.0
Missouri,2017-06,63.0
Maryland,2017-06,85.0
Wisconsin,2017-06,72.0
Minnesota,2017-06,68.0
Colorado,2017-06,50.0
Alabama,2017-06,88.0
South Carolina,2017-06,86.0
Louisiana,2017-06,72.0
Kentucky,2017-06,69.0
Oregon,2017-06,59.0
Oklahoma,2017-06,80.0
Connecticut,2017-06,94.0
Iowa,2017-06,72.0
Mississippi,2017-06,90.0
Arkansas,2017-06,79.0
Kansas,2017-06,63.0
Utah,2017-06,53.0
Nevada,2017-06,60.0
New Mexico,2017-06,75.0
West Virginia,2017-06,95.0
Nebraska,2017-06,60.0
Idaho,2017-06,57.0
Hawaii,2017-06,79.0
Maine,2017-06,76.0
New Hampshire,2017-06,73.0
Rhode Island,2017-06,76.0
Montana,2017-06,67.0
Delaware,2017-06,90.0
South Dakota,2017-06,66.0
Alaska,2017-06,78.0
North Dakota,2017-06,78.0
Vermont,2017-06,125.0
District of Columbia,2017-06,55.0
Wyoming,2017-06,72.0
Puerto Rico,2017-06,
California,2017-07,55.0
Texas,2017-07,62.0
New York,2017-07,118.0
Florida,2017-07,91.0
Illinois,2017-07,85.0
Pennsylvania,2017-07,86.0
Ohio,2017-07,68.0
Michigan,2017-07,69.0
Georgia,2017-07,71.0
North Carolina,2017-07,71.0
New Jersey,2017-07,115.0
Virginia,2017-07,72.0
Washington,2017-07,50.0
Massachusetts,2017-07,71.0
Indiana,2017-07,69.0
Arizona,2017-07,67.0
Tennessee,2017-07,69.0
Missouri,2017-07,63.0
Maryland,2017-07,89.0
Wisconsin,2017-07,71.0
Minnesota,2017-07,70.0
Colorado,2017-07,52.0
Alabama,2017-07,87.0
South Carolina,2017-07,84.0
Louisiana,2017-07,76.0
Kentucky,2017-07,67.0
Oregon,2017-07,60.0
Oklahoma,2017-07,80.0
Connecticut,2017-07,90.0
Iowa,2017-07,70.0
Mississippi,2017-07,89.0
Arkansas,2017-07,84.0
Kansas,2017-07,62.0
Utah,2017-07,55.0
Nevada,2017-07,60.0
New Mexico,2017-07,78.0
West Virginia,2017-07,91.0
Nebraska,2017-07,59.0
Idaho,2017-07,56.0
Hawaii,2017-07,79.0
Maine,2017-07,72.0
New Hampshire,2017-07,71.0
Rhode Island,2017-07,78.0
Montana,2017-07,66.0
Delaware,2017-07,93.0
South Dakota,2017-07,62.0
Alaska,2017-07,77.0
North Dakota,2017-07,76.0
Vermont,2017-07,106.0
District of Columbia,2017-07,58.0
Wyoming,2017-07,71.0
Puerto Rico,2017-07,
California,2017-08,57.0
Texas,2017-08,63.0
New York,2017-08,116.0
Florida,2017-08,89.0
Illinois,2017-08,86.0
Pennsylvania,2017-08,86.0
Ohio,2017-08,69.0
Michigan,2017-08,72.0
Georgia,2017-08,73.0
North Carolina,2017-08,72.0
New Jersey,2017-08,115.0
Virginia,2017-08,76.0
Washington,2017-08,52.0
Massachusetts,2017-08,75.0
Indiana,2017-08,68.0
Arizona,2017-08,67.0
Tennessee,2017-08,68.0
Missouri,2017-08,64.0
Maryland,2017-08,94.0
Wisconsin,2017-08,74.0
Minnesota,2017-08,73.0
Colorado,2017-08,54.0
Alabama,2017-08,93.0
South Carolina,2017-08,85.0
Louisiana,2017-08,82.0
Kentucky,2017-08,68.0
Oregon,2017-08,63.5
Oklahoma,2017-08,79.0
Connecticut,2017-08,97.0
Iowa,2017-08,71.0
Mississippi,2017-08,86.0
Arkansas,2017-08,86.0
Kansas,2017-08,62.0
Utah,2017-08,58.0
Nevada,2017-08,61.0
New Mexico,2017-08,83.0
West Virginia,2017-08,98.0
Nebraska,2017-08,60.0
Idaho,2017-08,59.0
Hawaii,2017-08,80.0
Maine,2017-08,80.0
New Hampshire,2017-08,74.0
Rhode Island,2017-08,77.0
Montana,2017-08,72.0
Delaware,2017-08,95.0
South Dakota,2017-08,69.0
Alaska,2017-08,82.0
North Dakota,2017-08,87.5
Vermont,2017-08,106.0
District of Columbia,2017-08,64.0
Wyoming,2017-08,76.0
Puerto Rico,2017-08,
California,2017-09,59.0
Texas,2017-09,69.0
New York,2017-09,122.0
Florida,2017-09,92.0
Illinois,2017-09,90.0
Pennsylvania,2017-09,90.0
Ohio,2017-09,71.0
Michigan,2017-09,74.0
Georgia,2017-09,78.0
North Carolina,2017-09,75.0
New Jersey,2017-09,120.0
Virginia,2017-09,78.0
Washington,2017-09,55.0
Massachusetts,2017-09,77.0
Indiana,2017-09,70.0
Arizona,2017-09,68.0
Tennessee,2017-09,71.0
Missouri,2017-09,67.0
Maryland,2017-09,98.0
Wisconsin,2017-09,76.0
Minnesota,2017-09,74.0
Colorado,2017-09,56.0
Alabama,2017-09,93.0
South Carolina,2017-09,85.0
Louisiana,2017-09,88.0
Kentucky,2017-09,72.0
Oregon,2017-09,68.0
Oklahoma,2017-09,84.0
Connecticut,2017-09,99.0
Iowa,2017-09,73.0
Mississippi,2017-09,91.0
Arkansas,2017-09,84.0
Kansas,2017-09,65.0
Utah,2017-09,59.0
Nevada,2017-09,59.0
New Mexico,2017-09,82.0
West Virginia,2017-09,102.0
Nebraska,2017-09,63.0
Idaho,2017-09,60.0
Hawaii,2017-09,84.0
Maine,2017-09,85.5
New Hampshire,2017-09,76.0
Rhode Island,2017-09,85.0
Montana,2017-09,79.0
Delaware,2017-09,98.0
South Dakota,2017-09,68.0
Alaska,2017-09,88.0
North Dakota,2017-09,85.0
Vermont,2017-09,121.0
District of Columbia,2017-09,69.0
Wyoming,2017-09,80.0
Puerto Rico,2017-09,
California,2017-10,60.0
Texas,2017-10,76.0
New York,2017-10,124.0
Florida,2017-10,97.0
Illinois,2017-10,94.0
Pennsylvania,2017-10,91.0
Ohio,2017-10,75.0
Michigan,2017-10,79.0
Georgia,2017-10,83.0
North Carolina,2017-10,78.0
New Jersey,2017-10,123.0
Virginia,2017-10,81.0
Washington,2017-10,58.0
Massachusetts,2017-10,74.0
Indiana,2017-10,75.0
Arizona,2017-10,67.0
