ID_Estado,Fecha,Año,Mes,Tipo_Propiedad,Precio,Tasa_Desempleo,Clasificacion
CT,2019-12,2019,12,5BedroomOrMore,605298.0,3.5,Bueno
KS,2010-02,2010,2,5BedroomOrMore,235659.0,7.2,Critico
KS,2010-03,2010,3,5BedroomOrMore,235727.0,7.1,Critico
KS,2010-04,2010,4,5BedroomOrMore,235652.0,7.0,Critico
KS,2010-05,2010,5,5BedroomOrMore,235882.0,6.9,Critico
KS,2010-06,2010,6,5BedroomOrMore,235842.0,6.8,Critico
KS,2010-07,2010,7,5BedroomOrMore,235441.0,6.8,Critico
KS,2010-08,2010,8,5BedroomOrMore,234422.0,6.8,Critico
KS,2010-09,2010,9,5BedroomOrMore,233438.0,6.8,Critico
KS,2010-10,2010,10,5BedroomOrMore,232825.0,6.9,Critico
KS,2010-11,2010,11,5BedroomOrMore,232416.0,6.9,Critico
KS,2010-12,2010,12,5BedroomOrMore,232052.0,6.8,Critico
KS,2011-01,2011,1,5BedroomOrMore,231441.0,6.8,Critico
KS,2011-02,2011,2,5BedroomOrMore,230960.0,6.7,Critico
KS,2011-03,2011,3,5BedroomOrMore,229821.0,6.6,Critico
KS,2011-04,2011,4,5BedroomOrMore,228984.0,6.5,Critico
KS,2011-05,2011,5,5BedroomOrMore,228453.0,6.4,Critico
KS,2011-06,2011,6,5BedroomOrMore,228418.0,6.4,Critico
KS,2011-07,2011,7,5BedroomOrMore,228560.0,6.3,Critico
KS,2011-08,2011,8,5BedroomOrMore,228738.0,6.3,Critico
KS,2011-09,2011,9,5BedroomOrMore,228939.0,6.3,Critico
KS,2011-10,2011,10,5BedroomOrMore,228754.0,6.2,Critico
KS,2011-11,2011,11,5BedroomOrMore,228435.0,6.1,Critico
KS,2011-12,2011,12,5BedroomOrMore,228154.0,6.0,Critico
KS,2012-01,2012,1,5BedroomOrMore,228432.0,5.9,Normal
KS,2012-02,2012,2,5BedroomOrMore,228965.0,5.9,Normal
KS,2012-03,2012,3,5BedroomOrMore,229715.0,5.8,Normal
KS,2012-04,2012,4,5BedroomOrMore,230196.0,5.8,Normal
KS,2012-05,2012,5,5BedroomOrMore,230191.0,5.8,Normal
KS,2012-06,2012,6,5BedroomOrMore,230293.0,5.7,Normal
KS,2012-07,2012,7,5BedroomOrMore,230322.0,5.7,Normal
KS,2012-08,2012,8,5BedroomOrMore,230674.0,5.6,Normal
KS,2012-09,2012,9,5BedroomOrMore,230876.0,5.6,Normal
KS,2012-10,2012,10,5BedroomOrMore,231274.0,5.6,Normal
KS,2012-11,2012,11,5BedroomOrMore,231935.0,5.6,Normal
KS,2012-12,2012,12,5BedroomOrMore,232622.0,5.6,Normal
KS,2013-01,2013,1,5BedroomOrMore,233174.0,5.6,Normal
KS,2013-02,2013,2,5BedroomOrMore,233294.0,5.5,Normal
KS,2013-03,2013,3,5BedroomOrMore,234019.0,5.5,Normal
KS,2013-04,2013,4,5BedroomOrMore,234847.0,5.4,Normal
KS,2013-05,2013,5,5BedroomOrMore,236012.0,5.4,Normal
KS,2013-06,2013,6,5BedroomOrMore,236407.0,5.4,Normal
KS,2013-07,2013,7,5BedroomOrMore,236915.0,5.3,Normal
KS,2013-08,2013,8,5BedroomOrMore,237463.0,5.3,Normal
KS,2013-09,2013,9,5BedroomOrMore,238270.0,5.2,Normal
KS,2013-10,2013,10,5BedroomOrMore,239169.0,5.1,Normal
KS,2013-11,2013,11,5BedroomOrMore,239951.0,5.0,Normal
KS,2013-12,2013,12,5BedroomOrMore,240865.0,4.9,Normal
KS,2014-01,2014,1,5BedroomOrMore,241404.0,4.8,Normal
KS,2014-02,2014,2,5BedroomOrMore,242065.0,4.7,Normal
KS,2014-03,2014,3,5BedroomOrMore,241952.0,4.7,Normal
KS,2014-04,2014,4,5BedroomOrMore,242061.0,4.6,Normal
KS,2014-05,2014,5,5BedroomOrMore,242076.0,4.6,Normal
KS,2014-06,2014,6,5BedroomOrMore,242894.0,4.5,Normal
KS,2014-07,2014,7,5BedroomOrMore,243847.0,4.5,Normal
KS,2014-08,2014,8,5BedroomOrMore,244694.0,4.4,Normal
KS,2014-09,2014,9,5BedroomOrMore,245345.0,4.4,Normal
KS,2014-10,2014,10,5BedroomOrMore,245760.0,4.3,Normal
KS,2014-11,2014,11,5BedroomOrMore,246276.0,4.3,Normal
KS,2014-12,2014,12,5BedroomOrMore,246703.0,4.3,Normal
KS,2015-01,2015,1,5BedroomOrMore,247480.0,4.3,Normal
KS,2015-02,2015,2,5BedroomOrMore,248202.0,4.4,Normal
KS,2015-03,2015,3,5BedroomOrMore,249336.0,4.4,Normal
KS,2015-04,2015,4,5BedroomOrMore,250318.0,4.4,Normal
KS,2015-05,2015,5,5BedroomOrMore,251372.0,4.3,Normal
KS,2015-06,2015,6,5BedroomOrMore,252310.0,4.2,Normal
KS,2015-07,2015,7,5BedroomOrMore,253113.0,4.1,Normal
KS,2015-08,2015,8,5BedroomOrMore,253893.0,4.0,Bueno
KS,2015-09,2015,9,5BedroomOrMore,254511.0,4.0,Bueno
KS,2015-10,2015,10,5BedroomOrMore,255322.0,3.9,Bueno
KS,2015-11,2015,11,5BedroomOrMore,255948.0,3.9,Bueno
KS,2015-12,2015,12,5BedroomOrMore,256502.0,3.9,Bueno
KS,2016-01,2016,1,5BedroomOrMore,256871.0,3.9,Bueno
KS,2016-02,2016,2,5BedroomOrMore,257542.0,3.9,Bueno
KS,2016-03,2016,3,5BedroomOrMore,258316.0,3.9,Bueno
KS,2016-04,2016,4,5BedroomOrMore,259263.0,4.0,Bueno
KS,2016-05,2016,5,5BedroomOrMore,260352.0,4.0,Bueno
KS,2016-06,2016,6,5BedroomOrMore,261353.0,4.0,Bueno
KS,2016-07,2016,7,5BedroomOrMore,262246.0,4.1,Normal
KS,2016-08,2016,8,5BedroomOrMore,262995.0,4.1,Normal
KS,2016-09,2016,9,5BedroomOrMore,263963.0,4.1,Normal
KS,2016-10,2016,10,5BedroomOrMore,264986.0,4.1,Normal
KS,2016-11,2016,11,5BedroomOrMore,265982.0,4.1,Normal
KS,2016-12,2016,12,5BedroomOrMore,266932.0,4.0,Bueno
KS,2017-01,2017,1,5BedroomOrMore,268156.0,3.9,Bueno
KS,2017-02,2017,2,5BedroomOrMore,269391.0,3.8,Bueno
KS,2017-03,2017,3,5BedroomOrMore,270605.0,3.7,Bueno
KS,2017-04,2017,4,5BedroomOrMore,271505.0,3.6,Bueno
KS,2017-05,2017,5,5BedroomOrMore,271982.0,3.6,Bueno
KS,2017-06,2017,6,5BedroomOrMore,272193.0,3.6,Bueno
KS,2017-07,2017,7,5BedroomOrMore,272628.0,3.6,Bueno
KS,2017-08,2017,8,5BedroomOrMore,273418.0,3.6,Bueno
KS,2017-09,2017,9,5BedroomOrMore,274440.0,3.6,Bueno
KS,2017-10,2017,10,5BedroomOrMore,275347.0,3.5,Bueno
KS,2017-11,2017,11,5BedroomOrMore,276432.0,3.5,Bueno
KS,2017-12,2017,12,5BedroomOrMore,277639.0,3.4,Bueno
KS,2018-01,2018,1,5BedroomOrMore,278776.0,3.4,Bueno
KS,2018-02,2018,2,5BedroomOrMore,279767.0,3.3,Bueno
KS,2018-03,2018,3,5BedroomOrMore,280528.0,3.3,Bueno
KS,2018-04,2018,4,5BedroomOrMore,281345.0,3.3,Bueno
KS,2018-05,2018,5,5BedroomOrMore,282332.0,3.2,Bueno
KS,2018-06,2018,6,5BedroomOrMore,283313.0,3.2,Bueno
KS,2018-07,2018,7,5BedroomOrMore,284058.0,3.2,Bueno
KS,2018-08,2018,8,5BedroomOrMore,284712.0,3.2,Bueno
KS,2018-09,2018,9,5BedroomOrMore,285490.0,3.3,Bueno
KS,2018-10,2018,10,5BedroomOrMore,286392.0,3.3,Bueno
KS,2018-11,2018,11,5BedroomOrMore,287616.0,3.3,Bueno
KS,2018-12,2018,12,5BedroomOrMore,288713.0,3.3,Bueno
KS,2019-01,2019,1,5BedroomOrMore,289811.0,3.3,Bueno
KS,2019-02,2019,2,5BedroomOrMore,290512.0,3.2,Bueno
KS,2019-03,2019,3,5BedroomOrMore,291139.0,3.1,Bueno
KS,2019-04,2019,4,5BedroomOrMore,291781.0,3.1,Bueno
KS,2019-05,2019,5,5BedroomOrMore,292427.0,3.1,Bueno
KS,2019-06,2019,6,5BedroomOrMore,293436.0,3.1,Bueno
KS,2019-07,2019,7,5BedroomOrMore,294510.0,3.1,Bueno
KS,2019-08,2019,8,5BedroomOrMore,295490.0,3.1,Bueno
KS,2019-09,2019,9,5BedroomOrMore,296211.0,3.1,Bueno
KS,2019-10,2019,10,5BedroomOrMore,296878.0,3.1,Bueno
KS,2019-11,2019,11,5BedroomOrMore,297221.0,3.1,Bueno
KS,2019-12,2019,12,5BedroomOrMore,297621.0,3.1,Bueno
UT,2010-02,2010,2,5BedroomOrMore,288512.0,8.0,Critico
UT,2010-03,2010,3,5BedroomOrMore,287685.0,8.0,Critico
UT,2010-04,2010,4,5BedroomOrMore,287241.0,8.0,Critico
UT,2010-05,2010,5,5BedroomOrMore,286738.0,8.0,Critico
UT,2010-06,2010,6,5BedroomOrMore,285513.0,7.9,Critico
UT,2010-07,2010,7,5BedroomOrMore,283665.0,7.9,Critico
UT,2010-08,2010,8,5BedroomOrMore,281192.0,7.9,Critico
UT,2010-09,2010,9,5BedroomOrMore,279752.0,7.9,Critico
UT,2010-10,2010,10,5BedroomOrMore,278416.0,7.9,Critico
UT,2010-11,2010,11,5BedroomOrMore,276871.0,7.9,Critico
UT,2010-12,2010,12,5BedroomOrMore,274563.0,7.8,Critico
UT,2011-01,2011,1,5BedroomOrMore,272449.0,7.8,Critico
UT,2011-02,2011,2,5BedroomOrMore,270493.0,7.7,Critico
UT,2011-03,2011,3,5BedroomOrMore,269022.0,7.7,Critico
UT,2011-04,2011,4,5BedroomOrMore,267272.0,7.7,Critico
UT,2011-05,2011,5,5BedroomOrMore,265926.0,7.7,Critico
UT,2011-06,2011,6,5BedroomOrMore,264812.0,7.7,Critico
UT,2011-07,2011,7,5BedroomOrMore,264643.0,7.4,Critico
UT,2011-08,2011,8,5BedroomOrMore,265001.0,7.0,Critico
UT,2011-09,2011,9,5BedroomOrMore,264311.0,6.6,Critico
UT,2011-10,2011,10,5BedroomOrMore,263470.0,6.2,Critico
UT,2011-11,2011,11,5BedroomOrMore,262694.0,5.8,Normal
UT,2011-12,2011,12,5BedroomOrMore,263190.0,5.4,Normal
UT,2012-01,2012,1,5BedroomOrMore,263957.0,5.3,Normal
UT,2012-02,2012,2,5BedroomOrMore,265077.0,4.7,Normal
UT,2012-03,2012,3,5BedroomOrMore,265966.0,4.8,Normal
UT,2012-04,2012,4,5BedroomOrMore,267078.0,4.8,Normal
UT,2012-05,2012,5,5BedroomOrMore,268612.0,4.9,Normal
UT,2012-06,2012,6,5BedroomOrMore,270160.0,4.8,Normal
UT,2012-07,2012,7,5BedroomOrMore,271417.0,4.8,Normal
UT,2012-08,2012,8,5BedroomOrMore,272495.0,4.7,Normal
UT,2012-09,2012,9,5BedroomOrMore,274564.0,4.7,Normal
UT,2012-10,2012,10,5BedroomOrMore,277072.0,4.6,Normal
UT,2012-11,2012,11,5BedroomOrMore,279964.0,4.6,Normal
UT,2012-12,2012,12,5BedroomOrMore,282853.0,4.6,Normal
UT,2013-01,2013,1,5BedroomOrMore,285705.0,4.5,Normal
UT,2013-02,2013,2,5BedroomOrMore,288556.0,4.4,Normal
UT,2013-03,2013,3,5BedroomOrMore,291264.0,4.4,Normal
UT,2013-04,2013,4,5BedroomOrMore,294658.0,4.3,Normal
UT,2013-05,2013,5,5BedroomOrMore,297468.0,4.3,Normal
UT,2013-06,2013,6,5BedroomOrMore,300926.0,4.2,Normal
UT,2013-07,2013,7,5BedroomOrMore,304073.0,4.2,Normal
UT,2013-08,2013,8,5BedroomOrMore,307317.0,4.2,Normal
UT,2013-09,2013,9,5BedroomOrMore,310018.0,4.1,Normal
UT,2013-10,2013,10,5BedroomOrMore,312303.0,4.0,Bueno
UT,2013-11,2013,11,5BedroomOrMore,314119.0,4.0,Bueno
UT,2013-12,2013,12,5BedroomOrMore,315164.0,3.9,Bueno
UT,2014-01,2014,1,5BedroomOrMore,315816.0,3.8,Bueno
UT,2014-02,2014,2,5BedroomOrMore,316407.0,3.7,Bueno
UT,2014-03,2014,3,5BedroomOrMore,317339.0,3.7,Bueno
UT,2014-04,2014,4,5BedroomOrMore,317671.0,3.6,Bueno
UT,2014-05,2014,5,5BedroomOrMore,318185.0,3.6,Bueno
UT,2014-06,2014,6,5BedroomOrMore,318349.0,3.6,Bueno
UT,2014-07,2014,7,5BedroomOrMore,318352.0,3.6,Bueno
UT,2014-08,2014,8,5BedroomOrMore,318508.0,3.6,Bueno
UT,2014-09,2014,9,5BedroomOrMore,318397.0,3.6,Bueno
UT,2014-10,2014,10,5BedroomOrMore,319110.0,3.6,Bueno
UT,2014-11,2014,11,5BedroomOrMore,320092.0,3.6,Bueno
UT,2014-12,2014,12,5BedroomOrMore,321318.0,3.6,Bueno
UT,2015-01,2015,1,5BedroomOrMore,323107.0,3.6,Bueno
UT,2015-02,2015,2,5BedroomOrMore,324784.0,3.5,Bueno
UT,2015-03,2015,3,5BedroomOrMore,326716.0,3.5,Bueno
UT,2015-04,2015,4,5BedroomOrMore,328434.0,3.5,Bueno
UT,2015-05,2015,5,5BedroomOrMore,329905.0,3.5,Bueno
UT,2015-06,2015,6,5BedroomOrMore,331189.0,3.5,Bueno
UT,2015-07,2015,7,5BedroomOrMore,332986.0,3.5,Bueno
UT,2015-08,2015,8,5BedroomOrMore,335467.0,3.5,Bueno
UT,2015-09,2015,9,5BedroomOrMore,338402.0,3.5,Bueno
UT,2015-10,2015,10,5BedroomOrMore,340658.0,3.5,Bueno
UT,2015-11,2015,11,5BedroomOrMore,342239.0,3.5,Bueno
UT,2015-12,2015,12,5BedroomOrMore,343845.0,3.5,Bueno
UT,2016-01,2016,1,5BedroomOrMore,345732.0,3.5,Bueno
UT,2016-02,2016,2,5BedroomOrMore,347636.0,3.5,Bueno
UT,2016-03,2016,3,5BedroomOrMore,349125.0,3.5,Bueno
UT,2016-04,2016,4,5BedroomOrMore,350646.0,3.4,Bueno
UT,2016-05,2016,5,5BedroomOrMore,352917.0,3.4,Bueno
UT,2016-06,2016,6,5BedroomOrMore,355510.0,3.4,Bueno
UT,2016-07,2016,7,5BedroomOrMore,358074.0,3.3,Bueno
UT,2016-08,2016,8,5BedroomOrMore,359534.0,3.3,Bueno
UT,2016-09,2016,9,5BedroomOrMore,361357.0,3.3,Bueno
UT,2016-10,2016,10,5BedroomOrMore,363371.0,3.2,Bueno
UT,2016-11,2016,11,5BedroomOrMore,366331.0,3.2,Bueno
UT,2016-12,2016,12,5BedroomOrMore,369137.0,3.2,Bueno
UT,2017-01,2017,1,5BedroomOrMore,371401.0,3.2,Bueno
UT,2017-02,2017,2,5BedroomOrMore,373434.0,3.2,Bueno
UT,2017-03,2017,3,5BedroomOrMore,375882.0,3.2,Bueno
UT,2017-04,2017,4,5BedroomOrMore,378828.0,3.2,Bueno
UT,2017-05,2017,5,5BedroomOrMore,381721.0,3.2,Bueno
UT,2017-06,2017,6,5BedroomOrMore,384726.0,3.2,Bueno
UT,2017-07,2017,7,5BedroomOrMore,387403.0,3.2,Bueno
UT,2017-08,2017,8,5BedroomOrMore,390365.0,3.2,Bueno
UT,2017-09,2017,9,5BedroomOrMore,392340.0,3.1,Bueno
UT,2017-10,2017,10,5BedroomOrMore,394490.0,3.1,Bueno
UT,2017-11,2017,11,5BedroomOrMore,396533.0,3.1,Bueno
UT,2017-12,2017,12,5BedroomOrMore,399225.0,3.1,Bueno
UT,2018-01,2018,1,5BedroomOrMore,401537.0,3.0,Bueno
UT,2018-02,2018,2,5BedroomOrMore,404634.0,3.0,Bueno
UT,2018-03,2018,3,5BedroomOrMore,407541.0,3.0,Bueno
UT,2018-04,2018,4,5BedroomOrMore,411061.0,3.0,Bueno
UT,2018-05,2018,5,5BedroomOrMore,414152.0,2.9,Bueno
UT,2018-06,2018,6,5BedroomOrMore,416706.0,2.9,Bueno
UT,2018-07,2018,7,5BedroomOrMore,419462.0,2.9,Bueno
UT,2018-08,2018,8,5BedroomOrMore,421786.0,2.9,Bueno
UT,2018-09,2018,9,5BedroomOrMore,424861.0,2.9,Bueno
UT,2018-10,2018,10,5BedroomOrMore,428146.0,2.9,Bueno
UT,2018-11,2018,11,5BedroomOrMore,431501.0,2.9,Bueno
UT,2018-12,2018,12,5BedroomOrMore,434515.0,2.8,Bueno
UT,2019-01,2019,1,5BedroomOrMore,436970.0,2.8,Bueno
UT,2019-02,2019,2,5BedroomOrMore,439221.0,2.7,Bueno
UT,2019-03,2019,3,5BedroomOrMore,440945.0,2.7,Bueno
UT,2019-04,2019,4,5BedroomOrMore,442318.0,2.6,Bueno
UT,2019-05,2019,5,5BedroomOrMore,443469.0,2.6,Bueno
UT,2019-06,2019,6,5BedroomOrMore,445224.0,2.6,Bueno
UT,2019-07,2019,7,5BedroomOrMore,446960.0,2.5,Bueno
UT,2019-08,2019,8,5BedroomOrMore,449128.0,2.5,Bueno
UT,2019-09,2019,9,5BedroomOrMore,451141.0,2.5,Bueno
UT,2019-10,2019,10,5BedroomOrMore,452875.0,2.5,Bueno
UT,2019-11,2019,11,5BedroomOrMore,454401.0,2.5,Bueno
UT,2019-12,2019,12,5BedroomOrMore,455879.0,2.5,Bueno
NV,2010-02,2010,2,5BedroomOrMore,275573.0,13.6,Critico
NV,2010-03,2010,3,5BedroomOrMore,275523.0,13.7,Critico
NV,2010-04,2010,4,5BedroomOrMore,273667.0,13.8,Critico
NV,2010-05,2010,5,5BedroomOrMore,271731.0,13.7,Critico
NV,2010-06,2010,6,5BedroomOrMore,271584.0,13.7,Critico
NV,2010-07,2010,7,5BedroomOrMore,271037.0,13.7,Critico
NV,2010-08,2010,8,5BedroomOrMore,270629.0,13.7,Critico
NV,2010-09,2010,9,5BedroomOrMore,268580.0,13.8,Critico
NV,2010-10,2010,10,5BedroomOrMore,266691.0,13.9,Critico
NV,2010-11,2010,11,5BedroomOrMore,265914.0,13.9,Critico
NV,2010-12,2010,12,5BedroomOrMore,265103.0,13.8,Critico
NV,2011-01,2011,1,5BedroomOrMore,262358.0,13.7,Critico
NV,2011-02,2011,2,5BedroomOrMore,258959.0,13.6,Critico
NV,2011-03,2011,3,5BedroomOrMore,255693.0,13.5,Critico
NV,2011-04,2011,4,5BedroomOrMore,253707.0,13.5,Critico
NV,2011-05,2011,5,5BedroomOrMore,252786.0,13.4,Critico
NV,2011-06,2011,6,5BedroomOrMore,250221.0,13.5,Critico
NV,2011-07,2011,7,5BedroomOrMore,248587.0,13.4,Critico
NV,2011-08,2011,8,5BedroomOrMore,245396.0,13.4,Critico
NV,2011-09,2011,9,5BedroomOrMore,244338.0,13.3,Critico
NV,2011-10,2011,10,5BedroomOrMore,243222.0,13.1,Critico
NV,2011-11,2011,11,5BedroomOrMore,242285.0,12.8,Critico
NV,2011-12,2011,12,5BedroomOrMore,241552.0,12.6,Critico
NV,2012-01,2012,1,5BedroomOrMore,241530.0,12.3,Critico
NV,2012-02,2012,2,5BedroomOrMore,241622.0,12.2,Critico
NV,2012-03,2012,3,5BedroomOrMore,241327.0,12.1,Critico
NV,2012-04,2012,4,5BedroomOrMore,241673.0,12.0,Critico
NV,2012-05,2012,5,5BedroomOrMore,242079.0,11.9,Critico
NV,2012-06,2012,6,5BedroomOrMore,243932.0,11.8,Critico
NV,2012-07,2012,7,5BedroomOrMore,245113.0,11.6,Critico
NV,2012-08,2012,8,5BedroomOrMore,248353.0,11.4,Critico
NV,2012-09,2012,9,5BedroomOrMore,251174.0,11.2,Critico
NV,2012-10,2012,10,5BedroomOrMore,254242.0,11.1,Critico
NV,2012-11,2012,11,5BedroomOrMore,257294.0,10.9,Critico
NV,2012-12,2012,12,5BedroomOrMore,260919.0,10.8,Critico
NV,2013-01,2013,1,5BedroomOrMore,265315.0,10.7,Critico
NV,2013-02,2013,2,5BedroomOrMore,270168.0,10.6,Critico
NV,2013-03,2013,3,5BedroomOrMore,276526.0,10.5,Critico
NV,2013-04,2013,4,5BedroomOrMore,282111.0,10.4,Critico
NV,2013-05,2013,5,5BedroomOrMore,288589.0,10.2,Critico
NV,2013-06,2013,6,5BedroomOrMore,295272.0,10.1,Critico
NV,2013-07,2013,7,5BedroomOrMore,303131.0,9.9,Critico
NV,2013-08,2013,8,5BedroomOrMore,309801.0,9.8,Critico
NV,2013-09,2013,9,5BedroomOrMore,315956.0,9.6,Critico
NV,2013-10,2013,10,5BedroomOrMore,321004.0,9.4,Critico
NV,2013-11,2013,11,5BedroomOrMore,325665.0,9.3,Critico
NV,2013-12,2013,12,5BedroomOrMore,328625.0,9.1,Critico
NV,2014-01,2014,1,5BedroomOrMore,331458.0,8.9,Critico
NV,2014-02,2014,2,5BedroomOrMore,334114.0,8.8,Critico
NV,2014-03,2014,3,5BedroomOrMore,336327.0,8.6,Critico
NV,2014-04,2014,4,5BedroomOrMore,338074.0,8.5,Critico
NV,2014-05,2014,5,5BedroomOrMore,338595.0,8.3,Critico
NV,2014-06,2014,6,5BedroomOrMore,338689.0,8.2,Critico
NV,2014-07,2014,7,5BedroomOrMore,339419.0,8.1,Critico
NV,2014-08,2014,8,5BedroomOrMore,339836.0,7.9,Critico
NV,2014-09,2014,9,5BedroomOrMore,339502.0,7.8,Critico
NV,2014-10,2014,10,5BedroomOrMore,340608.0,7.7,Critico
NV,2014-11,2014,11,5BedroomOrMore,342096.0,7.6,Critico
NV,2014-12,2014,12,5BedroomOrMore,345688.0,7.5,Critico
NV,2015-01,2015,1,5BedroomOrMore,347640.0,7.4,Critico
NV,2015-02,2015,2,5BedroomOrMore,349743.0,7.3,Critico
NV,2015-03,2015,3,5BedroomOrMore,351204.0,7.2,Critico
NV,2015-04,2015,4,5BedroomOrMore,353016.0,7.1,Critico
NV,2015-05,2015,5,5BedroomOrMore,355593.0,7.0,Critico
NV,2015-06,2015,6,5BedroomOrMore,357188.0,6.9,Critico
NV,2015-07,2015,7,5BedroomOrMore,357405.0,6.8,Critico
NV,2015-08,2015,8,5BedroomOrMore,358392.0,6.7,Critico
NV,2015-09,2015,9,5BedroomOrMore,360443.0,6.6,Critico
NV,2015-10,2015,10,5BedroomOrMore,362351.0,6.5,Critico
NV,2015-11,2015,11,5BedroomOrMore,363147.0,6.4,Critico
NV,2015-12,2015,12,5BedroomOrMore,364689.0,6.3,Critico
NV,2016-01,2016,1,5BedroomOrMore,367120.0,6.2,Critico
NV,2016-02,2016,2,5BedroomOrMore,369506.0,6.2,Critico
NV,2016-03,2016,3,5BedroomOrMore,370133.0,6.1,Critico
NV,2016-04,2016,4,5BedroomOrMore,371639.0,6.0,Critico
NV,2016-05,2016,5,5BedroomOrMore,372738.0,5.9,Normal
NV,2016-06,2016,6,5BedroomOrMore,374773.0,5.8,Normal
NV,2016-07,2016,7,5BedroomOrMore,376344.0,5.7,Normal
NV,2016-08,2016,8,5BedroomOrMore,377885.0,5.7,Normal
NV,2016-09,2016,9,5BedroomOrMore,379293.0,5.6,Normal
NV,2016-10,2016,10,5BedroomOrMore,379488.0,5.6,Normal
NV,2016-11,2016,11,5BedroomOrMore,380652.0,5.5,Normal
NV,2016-12,2016,12,5BedroomOrMore,379386.0,5.4,Normal
NV,2017-01,2017,1,5BedroomOrMore,379850.0,5.4,Normal
NV,2017-02,2017,2,5BedroomOrMore,380186.0,5.3,Normal
NV,2017-03,2017,3,5BedroomOrMore,384513.0,5.2,Normal
NV,2017-04,2017,4,5BedroomOrMore,387607.0,5.1,Normal
NV,2017-05,2017,5,5BedroomOrMore,390744.0,5.0,Normal
NV,2017-06,2017,6,5BedroomOrMore,393525.0,4.9,Normal
NV,2017-07,2017,7,5BedroomOrMore,397524.0,4.8,Normal
NV,2017-08,2017,8,5BedroomOrMore,400676.0,4.8,Normal
NV,2017-09,2017,9,5BedroomOrMore,404680.0,4.8,Normal
NV,2017-10,2017,10,5BedroomOrMore,409491.0,4.8,Normal
NV,2017-11,2017,11,5BedroomOrMore,415006.0,4.8,Normal
NV,2017-12,2017,12,5BedroomOrMore,420086.0,4.9,Normal
NV,2018-01,2018,1,5BedroomOrMore,423409.0,4.9,Normal
NV,2018-02,2018,2,5BedroomOrMore,427294.0,4.8,Normal
NV,2018-03,2018,3,5BedroomOrMore,429284.0,4.7,Normal
NV,2018-04,2018,4,5BedroomOrMore,431934.0,4.5,Normal
NV,2018-05,2018,5,5BedroomOrMore,434434.0,4.3,Normal
NV,2018-06,2018,6,5BedroomOrMore,438599.0,4.2,Normal
NV,2018-07,2018,7,5BedroomOrMore,443060.0,4.0,Bueno
NV,2018-08,2018,8,5BedroomOrMore,447939.0,4.0,Bueno
NV,2018-09,2018,9,5BedroomOrMore,451107.0,4.1,Normal
NV,2018-10,2018,10,5BedroomOrMore,452689.0,4.2,Normal
NV,2018-11,2018,11,5BedroomOrMore,452838.0,4.3,Normal
NV,2018-12,2018,12,5BedroomOrMore,454512.0,4.5,Normal
NV,2019-01,2019,1,5BedroomOrMore,456183.0,4.5,Normal
NV,2019-02,2019,2,5BedroomOrMore,457812.0,4.5,Normal
NV,2019-03,2019,3,5BedroomOrMore,457513.0,4.4,Normal
NV,2019-04,2019,4,5BedroomOrMore,457763.0,4.2,Normal
NV,2019-05,2019,5,5BedroomOrMore,457840.0,3.9,Bueno
NV,2019-06,2019,6,5BedroomOrMore,457160.0,3.7,Bueno
NV,2019-07,2019,7,5BedroomOrMore,455806.0,3.7,Bueno
NV,2019-08,2019,8,5BedroomOrMore,454691.0,3.7,Bueno
NV,2019-09,2019,9,5BedroomOrMore,454605.0,3.8,Bueno
NV,2019-10,2019,10,5BedroomOrMore,455709.0,3.9,Bueno
NV,2019-11,2019,11,5BedroomOrMore,457424.0,3.9,Bueno
NV,2019-12,2019,12,5BedroomOrMore,458820.0,3.8,Bueno
NE,2010-02,2010,2,5BedroomOrMore,211288.0,4.9,Normal
NE,2010-03,2010,3,5BedroomOrMore,211251.0,4.9,Normal
NE,2010-04,2010,4,5BedroomOrMore,211887.0,4.8,Normal
NE,2010-05,2010,5,5BedroomOrMore,211957.0,4.7,Normal
NE,2010-06,2010,6,5BedroomOrMore,212001.0,4.6,Normal
NE,2010-07,2010,7,5BedroomOrMore,211051.0,4.6,Normal
NE,2010-08,2010,8,5BedroomOrMore,210286.0,4.6,Normal
NE,2010-09,2010,9,5BedroomOrMore,209484.0,4.6,Normal
NE,2010-10,2010,10,5BedroomOrMore,208885.0,4.6,Normal
NE,2010-11,2010,11,5BedroomOrMore,208232.0,4.6,Normal
NE,2010-12,2010,12,5BedroomOrMore,207730.0,4.6,Normal
NE,2011-01,2011,1,5BedroomOrMore,207572.0,4.6,Normal
NE,2011-02,2011,2,5BedroomOrMore,207650.0,4.6,Normal
NE,2011-03,2011,3,5BedroomOrMore,207698.0,4.5,Normal
NE,2011-04,2011,4,5BedroomOrMore,207094.0,4.5,Normal
NE,2011-05,2011,5,5BedroomOrMore,206805.0,4.5,Normal
NE,2011-06,2011,6,5BedroomOrMore,206655.0,4.4,Normal
NE,2011-07,2011,7,5BedroomOrMore,206918.0,4.4,Normal
NE,2011-08,2011,8,5BedroomOrMore,207232.0,4.4,Normal
NE,2011-09,2011,9,5BedroomOrMore,207336.0,4.3,Normal
NE,2011-10,2011,10,5BedroomOrMore,207775.0,4.3,Normal
NE,2011-11,2011,11,5BedroomOrMore,208034.0,4.2,Normal
NE,2011-12,2011,12,5BedroomOrMore,208157.0,4.1,Normal
NE,2012-01,2012,1,5BedroomOrMore,207524.0,4.1,Normal
NE,2012-02,2012,2,5BedroomOrMore,206899.0,4.0,Bueno
