region,date,price,rent,property_type,roi,Id_estado
Maryland,2015-07,240058.0,1700.0,3Bedroom,141.21058823529413,MD
Maryland,2015-08,240190.0,1700.0,3Bedroom,141.28823529411764,MD
Maryland,2015-09,240413.0,1682.5,3Bedroom,142.89034175334325,MD
Maryland,2015-10,240605.0,1681.0,3Bedroom,143.13206424747173,MD
Maryland,2015-11,240469.0,1695.0,3Bedroom,141.86961651917403,MD
Maryland,2015-12,240849.0,1669.0,3Bedroom,144.30736968244457,MD
Maryland,2016-01,241315.0,1695.0,3Bedroom,142.36873156342182,MD
Maryland,2016-02,242092.0,1695.0,3Bedroom,142.82713864306783,MD
Maryland,2016-03,242581.0,1704.5,3Bedroom,142.31798181284833,MD
Maryland,2016-04,243376.0,1726.0,3Bedroom,141.00579374275782,MD
Maryland,2016-05,244361.0,1769.5,3Bedroom,138.0960723368183,MD
Maryland,2016-06,245156.0,1735.0,3Bedroom,141.30028818443805,MD
Maryland,2016-07,246077.0,1745.0,3Bedroom,141.01833810888252,MD
Maryland,2016-08,246738.0,1730.0,3Bedroom,142.62312138728325,MD
Maryland,2016-09,247861.0,1674.5,3Bedroom,148.02090176171993,MD
Maryland,2016-10,248735.0,1675.0,3Bedroom,148.49850746268658,MD
Maryland,2016-11,249822.0,1664.0,3Bedroom,150.13341346153845,MD
Maryland,2016-12,250581.0,1650.0,3Bedroom,151.8672727272727,MD
Maryland,2017-01,251583.0,1691.0,3Bedroom,148.77764636309877,MD
Maryland,2017-02,252418.0,1700.0,3Bedroom,148.48117647058822,MD
Maryland,2017-03,253285.0,1749.0,3Bedroom,144.81703830760435,MD
Maryland,2017-04,254039.0,1787.0,3Bedroom,142.1594851706771,MD
Maryland,2017-05,254623.0,1746.0,3Bedroom,145.83218785796106,MD
Maryland,2017-06,255431.0,1725.0,3Bedroom,148.0759420289855,MD
Maryland,2017-07,255800.0,1716.0,3Bedroom,149.06759906759908,MD
Maryland,2017-08,256549.0,1727.0,3Bedroom,148.55182397220614,MD
Maryland,2017-09,257222.0,1725.0,3Bedroom,149.11420289855073,MD
Maryland,2017-10,258340.0,1725.0,3Bedroom,149.76231884057972,MD
Maryland,2017-11,259491.0,1705.0,3Bedroom,152.1941348973607,MD
Maryland,2017-12,260565.0,1717.0,3Bedroom,151.75596971461852,MD
Maryland,2018-01,261115.0,1737.5,3Bedroom,150.28201438848922,MD
Maryland,2018-02,261797.0,1725.0,3Bedroom,151.7663768115942,MD
Maryland,2018-03,262543.0,1750.0,3Bedroom,150.02457142857142,MD
Maryland,2018-04,263647.0,1790.0,3Bedroom,147.28882681564247,MD
Maryland,2018-05,264497.0,1795.0,3Bedroom,147.35208913649026,MD
Maryland,2018-06,265306.0,1797.0,3Bedroom,147.63828603227603,MD
Maryland,2018-07,266240.0,1785.0,3Bedroom,149.15406162464987,MD
Maryland,2018-08,266945.0,1795.0,3Bedroom,148.7158774373259,MD
Maryland,2018-09,267526.0,1779.0,3Bedroom,150.37998875772905,MD
Maryland,2018-10,267929.0,1750.0,3Bedroom,153.10228571428573,MD
Maryland,2018-11,268509.0,1760.0,3Bedroom,152.56193181818182,MD
Maryland,2018-12,269111.0,1750.0,3Bedroom,153.7777142857143,MD
Maryland,2019-01,269913.0,1717.5,3Bedroom,157.15458515283842,MD
Maryland,2019-02,270544.0,1719.0,3Bedroom,157.3845258871437,MD
Maryland,2019-03,270842.0,1729.0,3Bedroom,156.64661654135338,MD
Maryland,2019-04,270866.0,1755.0,3Bedroom,154.33960113960114,MD
Maryland,2019-05,271039.0,1771.5,3Bedroom,152.9997177533164,MD
Maryland,2019-06,271372.0,1771.0,3Bedroom,153.2309429700734,MD
Maryland,2019-07,271779.0,1765.0,3Bedroom,153.98243626062322,MD
Maryland,2019-08,272237.0,1779.5,3Bedroom,152.98510817645405,MD
Maryland,2019-09,272742.0,1761.0,3Bedroom,154.87904599659285,MD
Maryland,2019-10,273230.0,1750.0,3Bedroom,156.13142857142856,MD
Maryland,2019-11,273541.0,1750.0,3Bedroom,156.30914285714286,MD
Maryland,2019-12,273939.0,1760.5,3Bedroom,155.60295370633344,MD
Wisconsin,2011-05,144281.0,1200.0,3Bedroom,120.23416666666668,WI
Wisconsin,2011-06,143348.0,1239.0,3Bedroom,115.69652945924132,WI
Wisconsin,2011-07,142491.0,1249.0,3Bedroom,114.08406725380304,WI
Wisconsin,2011-08,142073.0,1190.0,3Bedroom,119.3890756302521,WI
Wisconsin,2011-09,141812.0,1095.0,3Bedroom,129.50867579908677,WI
Wisconsin,2011-10,141625.0,1150.0,3Bedroom,123.15217391304348,WI
Wisconsin,2011-11,141411.0,1135.0,3Bedroom,124.59118942731276,WI
Wisconsin,2011-12,141045.0,1182.5,3Bedroom,119.276955602537,WI
Wisconsin,2012-01,140695.0,1150.0,3Bedroom,122.34347826086956,WI
Wisconsin,2012-02,140329.0,1120.0,3Bedroom,125.29375,WI
Wisconsin,2012-03,139984.0,1200.0,3Bedroom,116.65333333333334,WI
Wisconsin,2012-04,139739.0,1200.0,3Bedroom,116.44916666666668,WI
Wisconsin,2012-05,139709.0,1195.0,3Bedroom,116.91129707112972,WI
Wisconsin,2012-06,139754.0,1195.0,3Bedroom,116.9489539748954,WI
Wisconsin,2012-07,139939.0,1100.0,3Bedroom,127.21727272727271,WI
Wisconsin,2012-08,139928.0,1150.0,3Bedroom,121.67652173913044,WI
Wisconsin,2012-09,139957.0,1135.0,3Bedroom,123.3101321585903,WI
Wisconsin,2012-10,139821.0,1200.0,3Bedroom,116.5175,WI
Wisconsin,2012-11,139886.0,1150.0,3Bedroom,121.64,WI
Wisconsin,2012-12,139893.0,1195.0,3Bedroom,117.0652719665272,WI
Wisconsin,2013-01,140108.0,1000.0,3Bedroom,140.108,WI
Wisconsin,2013-02,139993.0,1080.0,3Bedroom,129.62314814814815,WI
Wisconsin,2013-03,140276.0,1100.0,3Bedroom,127.52363636363636,WI
Wisconsin,2013-04,140793.0,1100.0,3Bedroom,127.99363636363636,WI
Wisconsin,2013-05,141691.0,1095.0,3Bedroom,129.39817351598174,WI
Wisconsin,2013-06,142430.0,1090.0,3Bedroom,130.6697247706422,WI
Wisconsin,2013-07,143080.0,1050.0,3Bedroom,136.26666666666668,WI
Wisconsin,2013-08,143813.0,1099.0,3Bedroom,130.85805277525023,WI
Wisconsin,2013-09,144673.0,1150.0,3Bedroom,125.80260869565215,WI
Wisconsin,2013-10,145532.0,1195.0,3Bedroom,121.78410041841003,WI
Wisconsin,2013-11,146148.0,1200.0,3Bedroom,121.79,WI
Wisconsin,2013-12,146626.0,1197.0,3Bedroom,122.49456975772765,WI
Wisconsin,2014-01,146996.0,1150.0,3Bedroom,127.82260869565218,WI
Wisconsin,2014-02,147618.0,1050.0,3Bedroom,140.58857142857144,WI
Wisconsin,2014-03,148323.0,1025.0,3Bedroom,144.70536585365855,WI
Wisconsin,2014-04,148713.0,1050.0,3Bedroom,141.63142857142856,WI
Wisconsin,2014-05,148896.0,1107.5,3Bedroom,134.4433408577878,WI
Wisconsin,2014-06,149101.0,1155.0,3Bedroom,129.0917748917749,WI
Wisconsin,2014-07,149542.0,1175.0,3Bedroom,127.26978723404255,WI
Wisconsin,2014-08,149831.0,1145.0,3Bedroom,130.85676855895196,WI
Wisconsin,2014-09,149921.0,1100.0,3Bedroom,136.29181818181817,WI
Wisconsin,2014-10,150010.0,1110.0,3Bedroom,135.14414414414415,WI
Wisconsin,2014-11,150280.0,1100.0,3Bedroom,136.61818181818182,WI
Wisconsin,2014-12,150736.0,1099.0,3Bedroom,137.15741583257503,WI
Wisconsin,2015-01,151223.0,1095.0,3Bedroom,138.10319634703197,WI
Wisconsin,2015-02,151835.0,1050.0,3Bedroom,144.60476190476192,WI
Wisconsin,2015-03,152209.0,1100.0,3Bedroom,138.37181818181818,WI
Wisconsin,2015-04,152746.0,1150.0,3Bedroom,132.82260869565218,WI
Wisconsin,2015-05,153051.0,1100.0,3Bedroom,139.13727272727272,WI
Wisconsin,2015-06,153315.0,1090.0,3Bedroom,140.6559633027523,WI
Wisconsin,2015-07,153447.0,1075.0,3Bedroom,142.74139534883722,WI
Wisconsin,2015-08,153645.0,1050.0,3Bedroom,146.32857142857142,WI
Wisconsin,2015-09,154001.0,1050.0,3Bedroom,146.66761904761904,WI
Wisconsin,2015-10,154474.0,1099.0,3Bedroom,140.55868971792538,WI
Wisconsin,2015-11,155099.0,1092.5,3Bedroom,141.9670480549199,WI
Wisconsin,2015-12,155735.0,1075.0,3Bedroom,144.86976744186046,WI
Wisconsin,2016-01,156324.0,1062.5,3Bedroom,147.1284705882353,WI
Wisconsin,2016-02,156860.0,1100.0,3Bedroom,142.6,WI
Wisconsin,2016-03,157332.0,1200.0,3Bedroom,131.11,WI
Wisconsin,2016-04,157872.0,1200.0,3Bedroom,131.56,WI
Wisconsin,2016-05,158588.0,1224.5,3Bedroom,129.5124540628828,WI
Wisconsin,2016-06,159545.0,1100.0,3Bedroom,145.04090909090908,WI
Wisconsin,2016-07,160442.0,1172.5,3Bedroom,136.83752665245203,WI
Wisconsin,2016-08,161468.0,1150.0,3Bedroom,140.40695652173912,WI
Wisconsin,2016-09,162517.0,1095.0,3Bedroom,148.41735159817352,WI
Wisconsin,2016-10,163633.0,1160.0,3Bedroom,141.06293103448274,WI
Wisconsin,2016-11,164534.0,1200.0,3Bedroom,137.11166666666668,WI
Wisconsin,2016-12,165371.0,1100.0,3Bedroom,150.33727272727273,WI
Wisconsin,2017-01,166242.0,1150.0,3Bedroom,144.55826086956523,WI
Wisconsin,2017-02,167142.0,1202.5,3Bedroom,138.9954261954262,WI
Wisconsin,2017-03,168075.0,1250.0,3Bedroom,134.46,WI
Wisconsin,2017-04,169063.0,1250.0,3Bedroom,135.2504,WI
Wisconsin,2017-05,170023.0,1200.0,3Bedroom,141.6858333333333,WI
Wisconsin,2017-06,171029.0,1200.0,3Bedroom,142.52416666666667,WI
Wisconsin,2017-07,172001.0,1200.0,3Bedroom,143.33416666666668,WI
Wisconsin,2017-08,172997.0,1175.0,3Bedroom,147.23148936170213,WI
Wisconsin,2017-09,173855.0,1150.0,3Bedroom,151.1782608695652,WI
Wisconsin,2017-10,174609.0,1225.0,3Bedroom,142.53795918367348,WI
Wisconsin,2017-11,175500.0,1200.0,3Bedroom,146.25,WI
Wisconsin,2017-12,176615.0,1200.0,3Bedroom,147.17916666666667,WI
Wisconsin,2018-01,177905.0,1200.0,3Bedroom,148.25416666666666,WI
Wisconsin,2018-02,178984.0,1225.0,3Bedroom,146.10938775510203,WI
Wisconsin,2018-03,180088.0,1295.0,3Bedroom,139.06409266409267,WI
Wisconsin,2018-04,181082.0,1299.0,3Bedroom,139.401077752117,WI
Wisconsin,2018-05,182302.0,1299.5,3Bedroom,140.28626394767218,WI
Wisconsin,2018-06,183290.0,1275.0,3Bedroom,143.75686274509803,WI
Wisconsin,2018-07,184256.0,1250.0,3Bedroom,147.4048,WI
Wisconsin,2018-08,184998.0,1200.0,3Bedroom,154.165,WI
Wisconsin,2018-09,185917.0,1200.0,3Bedroom,154.93083333333334,WI
Wisconsin,2018-10,186784.0,1250.0,3Bedroom,149.4272,WI
Wisconsin,2018-11,187722.0,1245.0,3Bedroom,150.78072289156626,WI
Wisconsin,2018-12,188479.0,1245.0,3Bedroom,151.3887550200803,WI
Wisconsin,2019-01,189190.0,1200.0,3Bedroom,157.65833333333333,WI
Wisconsin,2019-02,189997.0,1275.0,3Bedroom,149.0172549019608,WI
Wisconsin,2019-03,190851.0,1295.0,3Bedroom,147.37528957528957,WI
Wisconsin,2019-04,191784.0,1295.0,3Bedroom,148.0957528957529,WI
Wisconsin,2019-05,192520.0,1275.0,3Bedroom,150.99607843137255,WI
Wisconsin,2019-06,193308.0,1295.0,3Bedroom,149.27258687258688,WI
Wisconsin,2019-07,194142.0,1279.5,3Bedroom,151.73270808909731,WI
Wisconsin,2019-08,195099.0,1250.0,3Bedroom,156.0792,WI
Wisconsin,2019-09,195962.0,1200.0,3Bedroom,163.30166666666668,WI
Wisconsin,2019-10,196885.0,1240.0,3Bedroom,158.77822580645162,WI
Wisconsin,2019-11,197710.0,1245.0,3Bedroom,158.80321285140562,WI
Wisconsin,2019-12,198561.0,1245.0,3Bedroom,159.48674698795182,WI
Minnesota,2011-09,159838.0,1350.0,3Bedroom,118.39851851851851,MN
Minnesota,2011-10,159267.0,1350.0,3Bedroom,117.97555555555556,MN
Minnesota,2011-11,158567.0,1307.0,3Bedroom,121.32134659525632,MN
Minnesota,2011-12,157963.0,1295.0,3Bedroom,121.97915057915058,MN
Minnesota,2012-01,157518.0,1295.0,3Bedroom,121.63552123552124,MN
Minnesota,2012-02,157445.0,1295.0,3Bedroom,121.57915057915058,MN
Minnesota,2012-03,157656.0,1300.0,3Bedroom,121.27384615384616,MN
Minnesota,2012-04,158189.0,1350.0,3Bedroom,117.17703703703704,MN
Minnesota,2012-05,158665.0,1350.0,3Bedroom,117.52962962962962,MN
Minnesota,2012-06,159443.0,1350.0,3Bedroom,118.10592592592592,MN
Minnesota,2012-07,160295.0,1350.0,3Bedroom,118.73703703703704,MN
Minnesota,2012-08,161341.0,1350.0,3Bedroom,119.51185185185186,MN
Minnesota,2012-09,162521.0,1350.0,3Bedroom,120.38592592592592,MN
Minnesota,2012-10,163970.0,1350.0,3Bedroom,121.45925925925926,MN
Minnesota,2012-11,165562.0,1350.0,3Bedroom,122.63851851851852,MN
Minnesota,2012-12,167163.0,1350.0,3Bedroom,123.82444444444444,MN
Minnesota,2013-01,168559.0,1349.0,3Bedroom,124.95107487027428,MN
Minnesota,2013-02,169545.0,1350.0,3Bedroom,125.58888888888887,MN
Minnesota,2013-03,170227.0,1362.5,3Bedroom,124.937247706422,MN
Minnesota,2013-04,170980.0,1350.0,3Bedroom,126.65185185185184,MN
Minnesota,2013-05,172538.0,1395.0,3Bedroom,123.6831541218638,MN
Minnesota,2013-06,174284.0,1395.0,3Bedroom,124.9347670250896,MN
Minnesota,2013-07,176217.0,1375.0,3Bedroom,128.1578181818182,MN
Minnesota,2013-08,177979.0,1395.0,3Bedroom,127.58351254480289,MN
Minnesota,2013-09,179711.0,1395.0,3Bedroom,128.82508960573475,MN
Minnesota,2013-10,181311.0,1395.0,3Bedroom,129.97204301075269,MN
Minnesota,2013-11,182640.0,1395.0,3Bedroom,130.9247311827957,MN
Minnesota,2013-12,183750.0,1395.0,3Bedroom,131.72043010752688,MN
Minnesota,2014-01,184991.0,1395.0,3Bedroom,132.6100358422939,MN
Minnesota,2014-02,186302.0,1395.0,3Bedroom,133.54982078853047,MN
Minnesota,2014-03,187876.0,1395.0,3Bedroom,134.67813620071684,MN
Minnesota,2014-04,189169.0,1395.0,3Bedroom,135.60501792114695,MN
Minnesota,2014-05,190104.0,1400.0,3Bedroom,135.78857142857143,MN
Minnesota,2014-06,190654.0,1400.0,3Bedroom,136.18142857142857,MN
Minnesota,2014-07,190870.0,1400.0,3Bedroom,136.3357142857143,MN
Minnesota,2014-08,190863.0,1400.0,3Bedroom,136.3307142857143,MN
Minnesota,2014-09,190751.0,1395.0,3Bedroom,136.73906810035842,MN
Minnesota,2014-10,190682.0,1395.0,3Bedroom,136.689605734767,MN
Minnesota,2014-11,190828.0,1395.0,3Bedroom,136.7942652329749,MN
Minnesota,2014-12,191328.0,1395.0,3Bedroom,137.152688172043,MN
Minnesota,2015-01,191795.0,1395.0,3Bedroom,137.48745519713262,MN
Minnesota,2015-02,192723.0,1399.0,3Bedroom,137.7576840600429,MN
Minnesota,2015-03,193541.0,1400.0,3Bedroom,138.24357142857144,MN
Minnesota,2015-04,194609.0,1425.0,3Bedroom,136.5677192982456,MN
Minnesota,2015-05,195352.0,1450.0,3Bedroom,134.72551724137932,MN
Minnesota,2015-06,196027.0,1450.0,3Bedroom,135.19103448275862,MN
Minnesota,2015-07,196744.0,1450.0,3Bedroom,135.6855172413793,MN
Minnesota,2015-08,197563.0,1425.0,3Bedroom,138.64070175438596,MN
Minnesota,2015-09,198593.0,1400.0,3Bedroom,141.8521428571429,MN
Minnesota,2015-10,199577.0,1400.0,3Bedroom,142.555,MN
Minnesota,2015-11,200667.0,1450.0,3Bedroom,138.3910344827586,MN
Minnesota,2015-12,201725.0,1445.0,3Bedroom,139.60207612456747,MN
Minnesota,2016-01,202985.0,1450.0,3Bedroom,139.9896551724138,MN
Minnesota,2016-02,204058.0,1450.0,3Bedroom,140.7296551724138,MN
Minnesota,2016-03,205012.0,1490.0,3Bedroom,137.59194630872483,MN
Minnesota,2016-04,205703.0,1490.0,3Bedroom,138.05570469798658,MN
Minnesota,2016-05,206357.0,1495.0,3Bedroom,138.0314381270903,MN
Minnesota,2016-06,207297.0,1495.0,3Bedroom,138.66020066889632,MN
Minnesota,2016-07,208560.0,1495.0,3Bedroom,139.50501672240802,MN
Minnesota,2016-08,210126.0,1450.0,3Bedroom,144.9144827586207,MN
Minnesota,2016-09,211512.0,1490.0,3Bedroom,141.9543624161074,MN
Minnesota,2016-10,212947.0,1450.0,3Bedroom,146.86,MN
Minnesota,2016-11,214180.0,1490.0,3Bedroom,143.74496644295303,MN
Minnesota,2016-12,215333.0,1400.0,3Bedroom,153.80928571428572,MN
Minnesota,2017-01,216290.0,1450.0,3Bedroom,149.16551724137932,MN
Minnesota,2017-02,217271.0,1495.0,3Bedroom,145.33177257525082,MN
Minnesota,2017-03,218483.0,1499.0,3Bedroom,145.75250166777852,MN
Minnesota,2017-04,220008.0,1500.0,3Bedroom,146.672,MN
Minnesota,2017-05,221734.0,1545.0,3Bedroom,143.51715210355988,MN
Minnesota,2017-06,223371.0,1557.5,3Bedroom,143.41637239165328,MN
Minnesota,2017-07,224722.0,1565.0,3Bedroom,143.5923322683706,MN
Minnesota,2017-08,225720.0,1550.0,3Bedroom,145.6258064516129,MN
Minnesota,2017-09,226726.0,1500.0,3Bedroom,151.15066666666667,MN
Minnesota,2017-10,227654.0,1500.0,3Bedroom,151.76933333333332,MN
Minnesota,2017-11,228974.0,1500.0,3Bedroom,152.64933333333337,MN
Minnesota,2017-12,230415.0,1500.0,3Bedroom,153.61,MN
Minnesota,2018-01,232047.0,1500.0,3Bedroom,154.698,MN
Minnesota,2018-02,233663.0,1546.5,3Bedroom,151.09149692854834,MN
Minnesota,2018-03,235313.0,1595.0,3Bedroom,147.53166144200628,MN
Minnesota,2018-04,236757.0,1600.0,3Bedroom,147.973125,MN
Minnesota,2018-05,237891.0,1604.0,3Bedroom,148.31109725685786,MN
Minnesota,2018-06,238779.0,1650.0,3Bedroom,144.71454545454546,MN
Minnesota,2018-07,239686.0,1645.0,3Bedroom,145.70577507598784,MN
Minnesota,2018-08,240919.0,1645.0,3Bedroom,146.45531914893618,MN
Minnesota,2018-09,242027.0,1635.0,3Bedroom,148.02874617737004,MN
Minnesota,2018-10,243181.0,1604.0,3Bedroom,151.60910224438902,MN
Minnesota,2018-11,244136.0,1600.0,3Bedroom,152.585,MN
Minnesota,2018-12,245175.0,1600.0,3Bedroom,153.234375,MN
Minnesota,2019-01,246217.0,1599.0,3Bedroom,153.9818636647905,MN
Minnesota,2019-02,247098.0,1600.0,3Bedroom,154.43625,MN
Minnesota,2019-03,247703.0,1650.0,3Bedroom,150.1230303030303,MN
Minnesota,2019-04,248225.0,1687.5,3Bedroom,147.0962962962963,MN
Minnesota,2019-05,248906.0,1675.0,3Bedroom,148.60059701492537,MN
Minnesota,2019-06,249895.0,1675.0,3Bedroom,149.1910447761194,MN
Minnesota,2019-07,250929.0,1675.0,3Bedroom,149.8083582089552,MN
Minnesota,2019-08,251817.0,1650.0,3Bedroom,152.61636363636364,MN
Minnesota,2019-09,252837.0,1650.0,3Bedroom,153.23454545454547,MN
Minnesota,2019-10,253862.0,1650.0,3Bedroom,153.85575757575756,MN
Minnesota,2019-11,254898.0,1650.0,3Bedroom,154.48363636363635,MN
Minnesota,2019-12,255848.0,1650.0,3Bedroom,155.05939393939394,MN
Colorado,2010-06,222539.0,1350.0,3Bedroom,164.8437037037037,CO
Colorado,2010-07,221778.0,1350.0,3Bedroom,164.28,CO
Colorado,2010-08,220848.0,1250.0,3Bedroom,176.6784,CO
Colorado,2010-09,219855.0,1200.0,3Bedroom,183.2125,CO
Colorado,2010-10,218925.0,1195.0,3Bedroom,183.20083682008368,CO
Colorado,2010-11,218024.0,1250.0,3Bedroom,174.4192,CO
Colorado,2010-12,217128.0,1300.0,3Bedroom,167.02153846153846,CO
Colorado,2011-01,216230.0,1300.0,3Bedroom,166.33076923076922,CO
Colorado,2011-02,215283.0,1250.0,3Bedroom,172.2264,CO
Colorado,2011-03,214412.0,1275.0,3Bedroom,168.1662745098039,CO
Colorado,2011-04,213608.0,1300.0,3Bedroom,164.31384615384616,CO
Colorado,2011-05,212662.0,1300.0,3Bedroom,163.58615384615385,CO
Colorado,2011-06,211935.0,1295.0,3Bedroom,163.65637065637063,CO
Colorado,2011-07,211277.0,1295.0,3Bedroom,163.14826254826255,CO
Colorado,2011-08,211103.0,1295.0,3Bedroom,163.0138996138996,CO
Colorado,2011-09,211061.0,1295.0,3Bedroom,162.9814671814672,CO
Colorado,2011-10,211099.0,1295.0,3Bedroom,163.01081081081082,CO
Colorado,2011-11,211183.0,1275.0,3Bedroom,165.63372549019607,CO
Colorado,2011-12,211369.0,1250.0,3Bedroom,169.0952,CO
Colorado,2012-01,211652.0,1250.0,3Bedroom,169.3216,CO
Colorado,2012-02,211989.0,1275.0,3Bedroom,166.2658823529412,CO
Colorado,2012-03,212392.0,1295.0,3Bedroom,164.00926640926642,CO
Colorado,2012-04,213130.0,1300.0,3Bedroom,163.94615384615383,CO
Colorado,2012-05,214368.0,1300.0,3Bedroom,164.89846153846153,CO
Colorado,2012-06,215851.0,1325.0,3Bedroom,162.90641509433962,CO
Colorado,2012-07,217436.0,1329.5,3Bedroom,163.54719819481008,CO
Colorado,2012-08,218687.0,1325.0,3Bedroom,165.04679245283018,CO
Colorado,2012-09,220031.0,1333.0,3Bedroom,165.06451612903226,CO
Colorado,2012-10,221383.0,1345.0,3Bedroom,164.59702602230485,CO
Colorado,2012-11,222826.0,1350.0,3Bedroom,165.0562962962963,CO
Colorado,2012-12,224151.0,1325.0,3Bedroom,169.17056603773585,CO
Colorado,2013-01,225685.0,1339.0,3Bedroom,168.54742345033608,CO
Colorado,2013-02,227381.0,1379.0,3Bedroom,164.88832487309645,CO
Colorado,2013-03,229370.0,1355.0,3Bedroom,169.27675276752768,CO
Colorado,2013-04,231110.0,1398.0,3Bedroom,165.31473533619456,CO
Colorado,2013-05,232702.0,1355.0,3Bedroom,171.73579335793357,CO
Colorado,2013-06,234185.0,1350.0,3Bedroom,173.47037037037038,CO
Colorado,2013-07,235860.0,1350.0,3Bedroom,174.7111111111111,CO
Colorado,2013-08,237839.0,1350.0,3Bedroom,176.17703703703702,CO
Colorado,2013-09,239609.0,1350.0,3Bedroom,177.48814814814816,CO
Colorado,2013-10,241224.0,1350.0,3Bedroom,178.68444444444444,CO
Colorado,2013-11,242651.0,1395.0,3Bedroom,173.94336917562725,CO
Colorado,2013-12,244277.0,1350.0,3Bedroom,180.94592592592596,CO
Colorado,2014-01,245681.0,1400.0,3Bedroom,175.48642857142858,CO
Colorado,2014-02,247057.0,1395.0,3Bedroom,177.10179211469534,CO
Colorado,2014-03,248178.0,1395.0,3Bedroom,177.90537634408602,CO
Colorado,2014-04,249514.0,1400.0,3Bedroom,178.2242857142857,CO
Colorado,2014-05,250983.0,1450.0,3Bedroom,173.09172413793104,CO
Colorado,2014-06,252625.0,1467.5,3Bedroom,172.1465076660988,CO
Colorado,2014-07,254295.0,1495.0,3Bedroom,170.09698996655518,CO
Colorado,2014-08,255743.0,1475.0,3Bedroom,173.38508474576273,CO
Colorado,2014-09,257412.0,1495.0,3Bedroom,172.1819397993311,CO
Colorado,2014-10,259349.0,1500.0,3Bedroom,172.89933333333337,CO
Colorado,2014-11,261658.0,1495.0,3Bedroom,175.02207357859533,CO
Colorado,2014-12,264068.0,1495.0,3Bedroom,176.6341137123746,CO
Colorado,2015-01,266780.0,1500.0,3Bedroom,177.85333333333332,CO
Colorado,2015-02,269542.0,1575.0,3Bedroom,171.1377777777778,CO
Colorado,2015-03,272359.0,1600.0,3Bedroom,170.224375,CO
Colorado,2015-04,275033.0,1689.0,3Bedroom,162.83777383066902,CO
Colorado,2015-05,277932.0,1695.0,3Bedroom,163.9716814159292,CO
Colorado,2015-06,280816.0,1675.0,3Bedroom,167.6513432835821,CO
Colorado,2015-07,283676.0,1695.0,3Bedroom,167.3604719764012,CO
Colorado,2015-08,286621.0,1750.0,3Bedroom,163.78342857142857,CO
Colorado,2015-09,289675.0,1750.0,3Bedroom,165.52857142857144,CO
Colorado,2015-10,292690.0,1750.0,3Bedroom,167.25142857142856,CO
Colorado,2015-11,295441.0,1789.0,3Bedroom,165.1430967020682,CO
Colorado,2015-12,298020.0,1755.5,3Bedroom,169.76360011392765,CO
Colorado,2016-01,300273.0,1775.0,3Bedroom,169.16788732394366,CO
Colorado,2016-02,302586.0,1795.0,3Bedroom,168.57158774373258,CO
Colorado,2016-03,304982.0,1838.0,3Bedroom,165.93144722524482,CO
Colorado,2016-04,307668.0,1800.0,3Bedroom,170.92666666666668,CO
Colorado,2016-05,310102.0,1800.0,3Bedroom,172.2788888888889,CO
Colorado,2016-06,312437.0,1800.0,3Bedroom,173.57611111111112,CO
Colorado,2016-07,314905.0,1799.0,3Bedroom,175.04446914952752,CO
Colorado,2016-08,317438.0,1800.0,3Bedroom,176.35444444444445,CO
Colorado,2016-09,319734.0,1795.0,3Bedroom,178.12479108635097,CO
Colorado,2016-10,321870.0,1795.0,3Bedroom,179.31476323119776,CO
Colorado,2016-11,324249.0,1750.0,3Bedroom,185.2851428571429,CO
Colorado,2016-12,326631.0,1750.0,3Bedroom,186.6462857142857,CO
Colorado,2017-01,329308.0,1800.0,3Bedroom,182.9488888888889,CO
Colorado,2017-02,331914.0,1850.0,3Bedroom,179.41297297297297,CO
Colorado,2017-03,334669.0,1900.0,3Bedroom,176.14157894736843,CO
Colorado,2017-04,337017.0,1925.0,3Bedroom,175.07376623376624,CO
Colorado,2017-05,339223.0,1950.0,3Bedroom,173.96051282051283,CO
Colorado,2017-06,341395.0,1950.0,3Bedroom,175.07435897435897,CO
Colorado,2017-07,343296.0,1950.0,3Bedroom,176.04923076923075,CO
Colorado,2017-08,345131.0,1900.0,3Bedroom,181.6478947368421,CO
Colorado,2017-09,347079.0,1895.0,3Bedroom,183.15514511873351,CO
Colorado,2017-10,349289.0,1895.0,3Bedroom,184.32137203166224,CO
Colorado,2017-11,351305.0,1896.5,3Bedroom,185.2385974162932,CO
Colorado,2017-12,353758.0,1895.0,3Bedroom,186.67968337730872,CO
Colorado,2018-01,355988.0,1895.0,3Bedroom,187.85646437994723,CO
Colorado,2018-02,358230.0,1950.0,3Bedroom,183.7076923076923,CO
Colorado,2018-03,360202.0,1990.0,3Bedroom,181.00603015075376,CO
Colorado,2018-04,362626.0,2000.0,3Bedroom,181.313,CO
Colorado,2018-05,365257.0,2000.0,3Bedroom,182.6285,CO
Colorado,2018-06,367705.0,2000.0,3Bedroom,183.8525,CO
Colorado,2018-07,369936.0,1995.0,3Bedroom,185.4315789473684,CO
Colorado,2018-08,371899.0,2000.0,3Bedroom,185.9495,CO
Colorado,2018-09,373749.0,1995.0,3Bedroom,187.3428571428572,CO
Colorado,2018-10,375677.0,1979.5,3Bedroom,189.78378378378375,CO
Colorado,2018-11,377714.0,1995.0,3Bedroom,189.33032581453637,CO
Colorado,2018-12,379030.0,2000.0,3Bedroom,189.515,CO
Colorado,2019-01,379692.0,2000.0,3Bedroom,189.846,CO
Colorado,2019-02,380618.0,2025.0,3Bedroom,187.9595061728395,CO
