Estado,Año,Mes,Tasa de desempleo,Id_estado
Pensilvania,2009,Diciembre,8.3,
Pensilvania,2009,Noviembre,8.2,
Pensilvania,2009,Octubre,8.2,
Pensilvania,2009,Septiembre,8.2,
Pensilvania,2009,Agosto,8.2,
Pensilvania,2009,Julio,8.2,
Pensilvania,2009,Junio,8.2,
Pensilvania,2009,Mayo,8.1,
Pensilvania,2009,Abril,8.0,
Pensilvania,2009,Marzo,7.7,
Pensilvania,2009,Febrero,7.4,
Pensilvania,2009,Enero,7.0,
Pensilvania,2010,Diciembre,7.9,
Pensilvania,2010,Noviembre,7.9,
Pensilvania,2010,Octubre,8.0,
Pensilvania,2010,Septiembre,8.0,
Pensilvania,2010,Agosto,8.0,
Pensilvania,2010,Julio,8.0,
Pensilvania,2010,Junio,8.1,
Pensilvania,2010,Mayo,8.3,
Pensilvania,2010,Abril,8.4,
Pensilvania,2010,Marzo,8.5,
Pensilvania,2010,Febrero,8.5,
Pensilvania,2010,Enero,8.4,
Rhode-island,2000,Diciembre,3.9,
Rhode-island,2000,Noviembre,3.8,
Rhode-island,2000,Octubre,3.8,
Rhode-island,2000,Septiembre,3.9,
Rhode-island,2000,Agosto,4.0,
Rhode-island,2000,Julio,4.0,
Rhode-island,2000,Junio,4.0,
Rhode-island,2000,Mayo,4.0,
Rhode-island,2000,Abril,4.1,
Rhode-island,2000,Marzo,4.1,
Rhode-island,2000,Febrero,4.2,
Rhode-island,2000,Enero,4.2,
Rhode-island,2001,Diciembre,4.7,
Rhode-island,2001,Noviembre,4.7,
Rhode-island,2001,Octubre,4.6,
Rhode-island,2001,Septiembre,4.5,
Rhode-island,2001,Agosto,4.5,
Rhode-island,2001,Julio,4.5,
Rhode-island,2001,Junio,4.5,
Rhode-island,2001,Mayo,4.5,
Rhode-island,2001,Abril,4.4,
Rhode-island,2001,Marzo,4.3,
Rhode-island,2001,Febrero,4.1,
Rhode-island,2001,Enero,4.0,
Rhode-island,2002,Diciembre,5.7,
Rhode-island,2002,Noviembre,5.6,
Rhode-island,2002,Octubre,5.5,
Rhode-island,2002,Septiembre,5.4,
Rhode-island,2002,Agosto,5.2,
Rhode-island,2002,Julio,5.0,
Rhode-island,2002,Junio,4.9,
Rhode-island,2002,Mayo,4.8,
Rhode-island,2002,Abril,4.8,
Rhode-island,2002,Marzo,4.8,
Rhode-island,2002,Febrero,4.8,
Rhode-island,2002,Enero,4.8,
Rhode-island,2003,Diciembre,5.5,
Rhode-island,2003,Noviembre,5.4,
Rhode-island,2003,Octubre,5.4,
Rhode-island,2003,Septiembre,5.5,
Rhode-island,2003,Agosto,5.5,
Rhode-island,2003,Julio,5.6,
Rhode-island,2003,Junio,5.6,
Rhode-island,2003,Mayo,5.6,
Rhode-island,2003,Abril,5.7,
Rhode-island,2003,Marzo,5.7,
Rhode-island,2003,Febrero,5.7,
Rhode-island,2003,Enero,5.7,
Rhode-island,2004,Diciembre,4.8,
Rhode-island,2004,Noviembre,4.8,
Rhode-island,2004,Octubre,4.8,
Rhode-island,2004,Septiembre,4.9,
Rhode-island,2004,Agosto,5.1,
Rhode-island,2004,Julio,5.3,
Rhode-island,2004,Junio,5.4,
Rhode-island,2004,Mayo,5.6,
Rhode-island,2004,Abril,5.6,
Rhode-island,2004,Marzo,5.6,
Rhode-island,2004,Febrero,5.6,
Rhode-island,2004,Enero,5.5,
Rhode-island,2005,Diciembre,5.4,
Rhode-island,2005,Noviembre,5.4,
Rhode-island,2005,Octubre,5.4,
Rhode-island,2005,Septiembre,5.4,
Rhode-island,2005,Agosto,5.3,
Rhode-island,2005,Julio,5.1,
Rhode-island,2005,Junio,5.0,
Rhode-island,2005,Mayo,4.9,
Rhode-island,2005,Abril,4.9,
Rhode-island,2005,Marzo,4.9,
Rhode-island,2005,Febrero,4.8,
Rhode-island,2005,Enero,4.8,
Rhode-island,2006,Diciembre,4.9,
Rhode-island,2006,Noviembre,5.0,
Rhode-island,2006,Octubre,5.1,
Rhode-island,2006,Septiembre,5.2,
Rhode-island,2006,Agosto,5.3,
Rhode-island,2006,Julio,5.3,
Rhode-island,2006,Junio,5.3,
Rhode-island,2006,Mayo,5.3,
Rhode-island,2006,Abril,5.3,
Rhode-island,2006,Marzo,5.3,
Rhode-island,2006,Febrero,5.3,
Rhode-island,2006,Enero,5.3,
Rhode-island,2007,Diciembre,5.9,
Rhode-island,2007,Noviembre,5.7,
Rhode-island,2007,Octubre,5.5,
Rhode-island,2007,Septiembre,5.4,
Rhode-island,2007,Agosto,5.2,
Rhode-island,2007,Julio,5.0,
Rhode-island,2007,Junio,4.9,
Rhode-island,2007,Mayo,4.8,
Rhode-island,2007,Abril,4.7,
Rhode-island,2007,Marzo,4.7,
Rhode-island,2007,Febrero,4.7,
Rhode-island,2007,Enero,4.8,
Rhode-island,2008,Diciembre,9.7,
Rhode-island,2008,Noviembre,9.2,
Rhode-island,2008,Octubre,8.7,
Rhode-island,2008,Septiembre,8.4,
Rhode-island,2008,Agosto,8.0,
Rhode-island,2008,Julio,7.7,
Rhode-island,2008,Junio,7.3,
Rhode-island,2008,Mayo,7.0,
Rhode-island,2008,Abril,6.6,
Rhode-island,2008,Marzo,6.4,
Rhode-island,2008,Febrero,6.2,
Rhode-island,2008,Enero,6.0,
Rhode-island,2009,Diciembre,11.8,
Rhode-island,2009,Noviembre,11.7,
Rhode-island,2009,Octubre,11.7,
Rhode-island,2009,Septiembre,11.6,
Rhode-island,2009,Agosto,11.6,
Rhode-island,2009,Julio,11.6,
Rhode-island,2009,Junio,11.6,
Rhode-island,2009,Mayo,11.6,
Rhode-island,2009,Abril,11.4,
Rhode-island,2009,Marzo,11.2,
Rhode-island,2009,Febrero,10.7,
Rhode-island,2009,Enero,10.2,
Rhode-island,2010,Diciembre,11.4,
Rhode-island,2010,Noviembre,11.5,
Rhode-island,2010,Octubre,11.5,
Rhode-island,2010,Septiembre,11.5,
Rhode-island,2010,Agosto,11.5,
Rhode-island,2010,Julio,11.5,
Rhode-island,2010,Junio,11.6,
Rhode-island,2010,Mayo,11.7,
Rhode-island,2010,Abril,11.8,
Rhode-island,2010,Marzo,11.8,
Rhode-island,2010,Febrero,11.9,
Rhode-island,2010,Enero,11.8,
Carolina-del-sur,2000,Diciembre,3.9,
Carolina-del-sur,2000,Noviembre,3.6,
Carolina-del-sur,2000,Octubre,3.6,
Carolina-del-sur,2000,Septiembre,3.6,
Carolina-del-sur,2000,Agosto,3.6,
Carolina-del-sur,2000,Julio,3.7,
Carolina-del-sur,2000,Junio,3.7,
Carolina-del-sur,2000,Mayo,3.7,
Carolina-del-sur,2000,Abril,3.7,
Carolina-del-sur,2000,Marzo,3.8,
Carolina-del-sur,2000,Febrero,3.9,
Carolina-del-sur,2000,Enero,4.0,
Carolina-del-sur,2001,Diciembre,6.2,
Carolina-del-sur,2001,Noviembre,6.1,
Carolina-del-sur,2001,Octubre,6.0,
Carolina-del-sur,2001,Septiembre,5.8,
Carolina-del-sur,2001,Agosto,5.6,
Carolina-del-sur,2001,Julio,5.4,
Carolina-del-sur,2001,Junio,5.2,
Carolina-del-sur,2001,Mayo,5.0,
Carolina-del-sur,2001,Abril,4.9,
Carolina-del-sur,2001,Marzo,4.7,
Carolina-del-sur,2001,Febrero,4.4,
Carolina-del-sur,2001,Enero,4.1,
Carolina-del-sur,2002,Diciembre,6.8,
Carolina-del-sur,2002,Noviembre,6.7,
Carolina-del-sur,2002,Octubre,6.6,
Carolina-del-sur,2002,Septiembre,6.4,
Carolina-del-sur,2002,Agosto,6.4,
Carolina-del-sur,2002,Julio,6.3,
Carolina-del-sur,2002,Junio,6.3,
Carolina-del-sur,2002,Mayo,6.3,
Carolina-del-sur,2002,Abril,6.4,
Carolina-del-sur,2002,Marzo,6.4,
Carolina-del-sur,2002,Febrero,6.3,
Carolina-del-sur,2002,Enero,6.3,
Carolina-del-sur,2003,Diciembre,7.2,
Carolina-del-sur,2003,Noviembre,7.2,
Carolina-del-sur,2003,Octubre,7.3,
Carolina-del-sur,2003,Septiembre,7.4,
Carolina-del-sur,2003,Agosto,7.4,
Carolina-del-sur,2003,Julio,7.4,
Carolina-del-sur,2003,Junio,7.3,
Carolina-del-sur,2003,Mayo,7.2,
Carolina-del-sur,2003,Abril,7.1,
Carolina-del-sur,2003,Marzo,7.0,
Carolina-del-sur,2003,Febrero,6.9,
Carolina-del-sur,2003,Enero,6.9,
Carolina-del-sur,2004,Diciembre,7.5,
Carolina-del-sur,2004,Noviembre,7.5,
Carolina-del-sur,2004,Octubre,7.5,
Carolina-del-sur,2004,Septiembre,7.5,
Carolina-del-sur,2004,Agosto,7.5,
Carolina-del-sur,2004,Julio,7.5,
Carolina-del-sur,2004,Junio,7.5,
Carolina-del-sur,2004,Mayo,7.5,
Carolina-del-sur,2004,Abril,7.4,
Carolina-del-sur,2004,Marzo,7.4,
Carolina-del-sur,2004,Febrero,7.3,
Carolina-del-sur,2004,Enero,7.2,
Carolina-del-sur,2005,Diciembre,7.2,
Carolina-del-sur,2005,Noviembre,7.2,
Carolina-del-sur,2005,Octubre,7.3,
Carolina-del-sur,2005,Septiembre,7.3,
Carolina-del-sur,2005,Agosto,7.2,
Carolina-del-sur,2005,Julio,7.2,
Carolina-del-sur,2005,Junio,7.2,
Carolina-del-sur,2005,Mayo,7.2,
Carolina-del-sur,2005,Abril,7.3,
Carolina-del-sur,2005,Marzo,7.4,
Carolina-del-sur,2005,Febrero,7.5,
Carolina-del-sur,2005,Enero,7.5,
Carolina-del-sur,2006,Diciembre,6.5,
Carolina-del-sur,2006,Noviembre,6.6,
Carolina-del-sur,2006,Octubre,6.7,
Carolina-del-sur,2006,Septiembre,6.8,
Carolina-del-sur,2006,Agosto,6.8,
Carolina-del-sur,2006,Julio,6.9,
Carolina-del-sur,2006,Junio,7.0,
Carolina-del-sur,2006,Mayo,7.0,
Carolina-del-sur,2006,Abril,7.0,
Carolina-del-sur,2006,Marzo,7.0,
Carolina-del-sur,2006,Febrero,7.1,
Carolina-del-sur,2006,Enero,7.1,
Carolina-del-sur,2007,Diciembre,5.9,
Carolina-del-sur,2007,Noviembre,6.0,
Carolina-del-sur,2007,Octubre,6.0,
Carolina-del-sur,2007,Septiembre,6.0,
Carolina-del-sur,2007,Agosto,6.0,
Carolina-del-sur,2007,Julio,5.9,
Carolina-del-sur,2007,Junio,6.0,
Carolina-del-sur,2007,Mayo,6.0,
Carolina-del-sur,2007,Abril,6.1,
Carolina-del-sur,2007,Marzo,6.2,
Carolina-del-sur,2007,Febrero,6.3,
Carolina-del-sur,2007,Enero,6.4,
Carolina-del-sur,2008,Diciembre,9.4,
Carolina-del-sur,2008,Noviembre,8.9,
Carolina-del-sur,2008,Octubre,8.4,
Carolina-del-sur,2008,Septiembre,8.0,
Carolina-del-sur,2008,Agosto,7.6,
Carolina-del-sur,2008,Julio,7.3,
Carolina-del-sur,2008,Junio,6.9,
Carolina-del-sur,2008,Mayo,6.6,
Carolina-del-sur,2008,Abril,6.3,
Carolina-del-sur,2008,Marzo,6.1,
Carolina-del-sur,2008,Febrero,6.0,
Carolina-del-sur,2008,Enero,6.0,
Carolina-del-sur,2009,Diciembre,12.1,
Carolina-del-sur,2009,Noviembre,12.0,
Carolina-del-sur,2009,Octubre,12.0,
Carolina-del-sur,2009,Septiembre,11.9,
Carolina-del-sur,2009,Agosto,11.8,
Carolina-del-sur,2009,Julio,11.6,
Carolina-del-sur,2009,Junio,11.5,
Carolina-del-sur,2009,Mayo,11.4,
Carolina-del-sur,2009,Abril,11.2,
Carolina-del-sur,2009,Marzo,10.9,
Carolina-del-sur,2009,Febrero,10.5,
Carolina-del-sur,2009,Enero,10.0,
Carolina-del-sur,2010,Diciembre,10.9,
Carolina-del-sur,2010,Noviembre,10.9,
Carolina-del-sur,2010,Octubre,11.0,
Carolina-del-sur,2010,Septiembre,11.1,
Carolina-del-sur,2010,Agosto,11.1,
Carolina-del-sur,2010,Julio,11.1,
Carolina-del-sur,2010,Junio,11.2,
Carolina-del-sur,2010,Mayo,11.3,
Carolina-del-sur,2010,Abril,11.5,
Carolina-del-sur,2010,Marzo,11.7,
Carolina-del-sur,2010,Febrero,11.8,
Carolina-del-sur,2010,Enero,12.0,
Dakota-del-sur,2000,Diciembre,2.7,
Dakota-del-sur,2000,Noviembre,2.7,
Dakota-del-sur,2000,Octubre,2.6,
Dakota-del-sur,2000,Septiembre,2.6,
Dakota-del-sur,2000,Agosto,2.6,
Dakota-del-sur,2000,Julio,2.5,
Dakota-del-sur,2000,Junio,2.5,
Dakota-del-sur,2000,Mayo,2.5,
Dakota-del-sur,2000,Abril,2.4,
Dakota-del-sur,2000,Marzo,2.4,
Dakota-del-sur,2000,Febrero,2.4,
Dakota-del-sur,2000,Enero,2.5,
Dakota-del-sur,2001,Diciembre,3.4,
Dakota-del-sur,2001,Noviembre,3.3,
Dakota-del-sur,2001,Octubre,3.2,
Dakota-del-sur,2001,Septiembre,3.1,
Dakota-del-sur,2001,Agosto,3.0,
Dakota-del-sur,2001,Julio,3.0,
Dakota-del-sur,2001,Junio,2.9,
Dakota-del-sur,2001,Mayo,2.9,
Dakota-del-sur,2001,Abril,2.9,
Dakota-del-sur,2001,Marzo,2.8,
Dakota-del-sur,2001,Febrero,2.8,
Dakota-del-sur,2001,Enero,2.7,
Dakota-del-sur,2002,Diciembre,3.2,
Dakota-del-sur,2002,Noviembre,3.2,
Dakota-del-sur,2002,Octubre,3.1,
Dakota-del-sur,2002,Septiembre,3.1,
Dakota-del-sur,2002,Agosto,3.1,
Dakota-del-sur,2002,Julio,3.1,
Dakota-del-sur,2002,Junio,3.2,
Dakota-del-sur,2002,Mayo,3.3,
Dakota-del-sur,2002,Abril,3.3,
Dakota-del-sur,2002,Marzo,3.4,
Dakota-del-sur,2002,Febrero,3.4,
Dakota-del-sur,2002,Enero,3.4,
Dakota-del-sur,2003,Diciembre,3.5,
Dakota-del-sur,2003,Noviembre,3.5,
Dakota-del-sur,2003,Octubre,3.5,
Dakota-del-sur,2003,Septiembre,3.6,
Dakota-del-sur,2003,Agosto,3.6,
Dakota-del-sur,2003,Julio,3.6,
Dakota-del-sur,2003,Junio,3.5,
Dakota-del-sur,2003,Mayo,3.5,
Dakota-del-sur,2003,Abril,3.4,
Dakota-del-sur,2003,Marzo,3.4,
Dakota-del-sur,2003,Febrero,3.3,
Dakota-del-sur,2003,Enero,3.3,
Dakota-del-sur,2004,Diciembre,3.7,
Dakota-del-sur,2004,Noviembre,3.7,
Dakota-del-sur,2004,Octubre,3.7,
Dakota-del-sur,2004,Septiembre,3.7,
Dakota-del-sur,2004,Agosto,3.7,
Dakota-del-sur,2004,Julio,3.6,
Dakota-del-sur,2004,Junio,3.6,
Dakota-del-sur,2004,Mayo,3.6,
Dakota-del-sur,2004,Abril,3.5,
Dakota-del-sur,2004,Marzo,3.5,
Dakota-del-sur,2004,Febrero,3.5,
Dakota-del-sur,2004,Enero,3.5,
Dakota-del-sur,2005,Diciembre,3.2,
Dakota-del-sur,2005,Noviembre,3.3,
Dakota-del-sur,2005,Octubre,3.4,
Dakota-del-sur,2005,Septiembre,3.4,
Dakota-del-sur,2005,Agosto,3.5,
Dakota-del-sur,2005,Julio,3.5,
Dakota-del-sur,2005,Junio,3.6,
Dakota-del-sur,2005,Mayo,3.7,
Dakota-del-sur,2005,Abril,3.7,
Dakota-del-sur,2005,Marzo,3.8,
Dakota-del-sur,2005,Febrero,3.8,
Dakota-del-sur,2005,Enero,3.7,
Dakota-del-sur,2006,Diciembre,3.0,
Dakota-del-sur,2006,Noviembre,3.0,
Dakota-del-sur,2006,Octubre,3.0,
Dakota-del-sur,2006,Septiembre,3.0,
Dakota-del-sur,2006,Agosto,3.0,
Dakota-del-sur,2006,Julio,3.0,
Dakota-del-sur,2006,Junio,3.0,
Dakota-del-sur,2006,Mayo,2.9,
Dakota-del-sur,2006,Abril,2.9,
Dakota-del-sur,2006,Marzo,3.0,
Dakota-del-sur,2006,Febrero,3.0,
Dakota-del-sur,2006,Enero,3.2,
Dakota-del-sur,2007,Diciembre,2.7,
Dakota-del-sur,2007,Noviembre,2.8,
Dakota-del-sur,2007,Octubre,2.8,
Dakota-del-sur,2007,Septiembre,2.9,
Dakota-del-sur,2007,Agosto,2.9,
Dakota-del-sur,2007,Julio,2.8,
Dakota-del-sur,2007,Junio,2.8,
Dakota-del-sur,2007,Mayo,2.8,
Dakota-del-sur,2007,Abril,2.8,
Dakota-del-sur,2007,Marzo,2.8,
Dakota-del-sur,2007,Febrero,2.9,
Dakota-del-sur,2007,Enero,2.9,
Dakota-del-sur,2008,Diciembre,3.9,
Dakota-del-sur,2008,Noviembre,3.7,
Dakota-del-sur,2008,Octubre,3.5,
Dakota-del-sur,2008,Septiembre,3.4,
Dakota-del-sur,2008,Agosto,3.2,
Dakota-del-sur,2008,Julio,3.1,
Dakota-del-sur,2008,Junio,2.9,
Dakota-del-sur,2008,Mayo,2.8,
Dakota-del-sur,2008,Abril,2.7,
Dakota-del-sur,2008,Marzo,2.6,
Dakota-del-sur,2008,Febrero,2.6,
Dakota-del-sur,2008,Enero,2.6,
Dakota-del-sur,2009,Diciembre,4.8,
Dakota-del-sur,2009,Noviembre,4.7,
Dakota-del-sur,2009,Octubre,4.6,
Dakota-del-sur,2009,Septiembre,4.6,
Dakota-del-sur,2009,Agosto,4.6,
Dakota-del-sur,2009,Julio,4.6,
Dakota-del-sur,2009,Junio,4.7,
Dakota-del-sur,2009,Mayo,4.7,
Dakota-del-sur,2009,Abril,4.7,
Dakota-del-sur,2009,Marzo,4.5,
Dakota-del-sur,2009,Febrero,4.4,
Dakota-del-sur,2009,Enero,4.1,
Dakota-del-sur,2010,Diciembre,5.0,
Dakota-del-sur,2010,Noviembre,5.0,
Dakota-del-sur,2010,Octubre,4.9,
Dakota-del-sur,2010,Septiembre,4.9,
Dakota-del-sur,2010,Agosto,4.9,
Dakota-del-sur,2010,Julio,4.9,
Dakota-del-sur,2010,Junio,4.9,
Dakota-del-sur,2010,Mayo,4.9,
Dakota-del-sur,2010,Abril,4.9,
Dakota-del-sur,2010,Marzo,4.9,
Dakota-del-sur,2010,Febrero,4.9,
Dakota-del-sur,2010,Enero,4.8,
Tennessee,2000,Diciembre,3.9,TN
Tennessee,2000,Noviembre,3.9,TN
Tennessee,2000,Octubre,3.9,TN
Tennessee,2000,Septiembre,3.9,TN
Tennessee,2000,Agosto,3.9,TN
Tennessee,2000,Julio,3.9,TN
Tennessee,2000,Junio,3.9,TN
Tennessee,2000,Mayo,3.9,TN
Tennessee,2000,Abril,3.8,TN
Tennessee,2000,Marzo,3.8,TN
Tennessee,2000,Febrero,3.8,TN
Tennessee,2000,Enero,3.8,TN
Tennessee,2001,Diciembre,5.4,TN
Tennessee,2001,Noviembre,5.3,TN
Tennessee,2001,Octubre,5.1,TN
Tennessee,2001,Septiembre,4.8,TN
Tennessee,2001,Agosto,4.6,TN
Tennessee,2001,Julio,4.5,TN
Tennessee,2001,Junio,4.3,TN
Tennessee,2001,Mayo,4.2,TN
Tennessee,2001,Abril,4.1,TN
Tennessee,2001,Marzo,4.0,TN
Tennessee,2001,Febrero,4.0,TN
Tennessee,2001,Enero,3.9,TN
Tennessee,2002,Diciembre,5.0,TN
Tennessee,2002,Noviembre,4.9,TN
Tennessee,2002,Octubre,4.8,TN
Tennessee,2002,Septiembre,4.8,TN
Tennessee,2002,Agosto,4.9,TN
Tennessee,2002,Julio,5.0,TN
Tennessee,2002,Junio,5.1,TN
Tennessee,2002,Mayo,5.2,TN
Tennessee,2002,Abril,5.3,TN
Tennessee,2002,Marzo,5.5,TN
Tennessee,2002,Febrero,5.5,TN
Tennessee,2002,Enero,5.5,TN
Tennessee,2003,Diciembre,5.4,TN
Tennessee,2003,Noviembre,5.5,TN
Tennessee,2003,Octubre,5.6,TN
Tennessee,2003,Septiembre,5.7,TN
Tennessee,2003,Agosto,5.8,TN
Tennessee,2003,Julio,5.7,TN
Tennessee,2003,Junio,5.7,TN
Tennessee,2003,Mayo,5.6,TN
Tennessee,2003,Abril,5.5,TN
Tennessee,2003,Marzo,5.3,TN
Tennessee,2003,Febrero,5.2,TN
Tennessee,2003,Enero,5.1,TN
Tennessee,2004,Diciembre,5.7,TN
Tennessee,2004,Noviembre,5.7,TN
Tennessee,2004,Octubre,5.6,TN
Tennessee,2004,Septiembre,5.5,TN
Tennessee,2004,Agosto,5.4,TN
Tennessee,2004,Julio,5.3,TN
Tennessee,2004,Junio,5.2,TN
Tennessee,2004,Mayo,5.1,TN
Tennessee,2004,Abril,5.1,TN
Tennessee,2004,Marzo,5.1,TN
Tennessee,2004,Febrero,5.2,TN
Tennessee,2004,Enero,5.3,TN
Tennessee,2005,Diciembre,5.4,TN
Tennessee,2005,Noviembre,5.4,TN
Tennessee,2005,Octubre,5.4,TN
Tennessee,2005,Septiembre,5.4,TN
Tennessee,2005,Agosto,5.3,TN
Tennessee,2005,Julio,5.4,TN
Tennessee,2005,Junio,5.4,TN
Tennessee,2005,Mayo,5.6,TN
Tennessee,2005,Abril,5.7,TN
Tennessee,2005,Marzo,5.7,TN
Tennessee,2005,Febrero,5.8,TN
Tennessee,2005,Enero,5.8,TN
Tennessee,2006,Diciembre,4.7,TN
Tennessee,2006,Noviembre,4.9,TN
Tennessee,2006,Octubre,5.0,TN
Tennessee,2006,Septiembre,5.2,TN
Tennessee,2006,Agosto,5.3,TN
Tennessee,2006,Julio,5.4,TN
Tennessee,2006,Junio,5.5,TN
Tennessee,2006,Mayo,5.5,TN
Tennessee,2006,Abril,5.5,TN
Tennessee,2006,Marzo,5.5,TN
Tennessee,2006,Febrero,5.4,TN
Tennessee,2006,Enero,5.4,TN
Tennessee,2007,Diciembre,5.2,TN
Tennessee,2007,Noviembre,5.1,TN
Tennessee,2007,Octubre,5.0,TN
Tennessee,2007,Septiembre,4.8,TN
Tennessee,2007,Agosto,4.6,TN
Tennessee,2007,Julio,4.5,TN
Tennessee,2007,Junio,4.3,TN
Tennessee,2007,Mayo,4.3,TN
Tennessee,2007,Abril,4.3,TN
Tennessee,2007,Marzo,4.4,TN
Tennessee,2007,Febrero,4.5,TN
Tennessee,2007,Enero,4.6,TN
Tennessee,2008,Diciembre,8.2,TN
Tennessee,2008,Noviembre,7.7,TN
Tennessee,2008,Octubre,7.3,TN
Tennessee,2008,Septiembre,7.0,TN
Tennessee,2008,Agosto,6.8,TN
Tennessee,2008,Julio,6.6,TN
Tennessee,2008,Junio,6.4,TN
Tennessee,2008,Mayo,6.1,TN
Tennessee,2008,Abril,5.8,TN
Tennessee,2008,Marzo,5.6,TN
Tennessee,2008,Febrero,5.4,TN
Tennessee,2008,Enero,5.3,TN
Tennessee,2009,Diciembre,10.5,TN
Tennessee,2009,Noviembre,10.5,TN
Tennessee,2009,Octubre,10.5,TN
Tennessee,2009,Septiembre,10.5,TN
Tennessee,2009,Agosto,10.5,TN
Tennessee,2009,Julio,10.5,TN
Tennessee,2009,Junio,10.4,TN
Tennessee,2009,Mayo,10.3,TN
Tennessee,2009,Abril,10.1,TN
Tennessee,2009,Marzo,9.7,TN
Tennessee,2009,Febrero,9.2,TN
Tennessee,2009,Enero,8.7,TN
Tennessee,2010,Diciembre,9.6,TN
Tennessee,2010,Noviembre,9.7,TN
Tennessee,2010,Octubre,9.6,TN
Tennessee,2010,Septiembre,9.5,TN
Tennessee,2010,Agosto,9.5,TN
Tennessee,2010,Julio,9.5,TN
Tennessee,2010,Junio,9.6,TN
Tennessee,2010,Mayo,9.8,TN
Tennessee,2010,Abril,10.0,TN
Tennessee,2010,Marzo,10.2,TN
Tennessee,2010,Febrero,10.4,TN
Tennessee,2010,Enero,10.5,TN
Texas,2000,Diciembre,4.1,TX
Texas,2000,Noviembre,4.1,TX
Texas,2000,Octubre,4.2,TX
Texas,2000,Septiembre,4.2,TX
Texas,2000,Agosto,4.3,TX
Texas,2000,Julio,4.3,TX
Texas,2000,Junio,4.4,TX
Texas,2000,Mayo,4.5,TX
Texas,2000,Abril,4.5,TX
Texas,2000,Marzo,4.6,TX
Texas,2000,Febrero,4.7,TX
Texas,2000,Enero,4.7,TX
Texas,2001,Diciembre,6.0,TX
Texas,2001,Noviembre,5.8,TX
Texas,2001,Octubre,5.6,TX
Texas,2001,Septiembre,5.4,TX
Texas,2001,Agosto,5.2,TX
Texas,2001,Julio,5.0,TX
Texas,2001,Junio,4.8,TX
Texas,2001,Mayo,4.6,TX
Texas,2001,Abril,4.5,TX
Texas,2001,Marzo,4.3,TX
Texas,2001,Febrero,4.2,TX
Texas,2001,Enero,4.1,TX
Texas,2002,Diciembre,6.6,TX
Texas,2002,Noviembre,6.5,TX
Texas,2002,Octubre,6.4,TX
Texas,2002,Septiembre,6.4,TX
Texas,2002,Agosto,6.4,TX
Texas,2002,Julio,6.4,TX
Texas,2002,Junio,6.4,TX
Texas,2002,Mayo,6.3,TX
Texas,2002,Abril,6.3,TX
Texas,2002,Marzo,6.3,TX
Texas,2002,Febrero,6.2,TX
Texas,2002,Enero,6.1,TX
Texas,2003,Diciembre,6.4,TX
Texas,2003,Noviembre,6.5,TX
Texas,2003,Octubre,6.6,TX
Texas,2003,Septiembre,6.7,TX
Texas,2003,Agosto,6.8,TX
Texas,2003,Julio,6.9,TX
Texas,2003,Junio,6.9,TX
Texas,2003,Mayo,6.9,TX
Texas,2003,Abril,6.9,TX
Texas,2003,Marzo,6.8,TX
Texas,2003,Febrero,6.7,TX
Texas,2003,Enero,6.7,TX
Texas,2004,Diciembre,5.8,TX
Texas,2004,Noviembre,5.9,TX
Texas,2004,Octubre,5.9,TX
Texas,2004,Septiembre,5.9,TX
Texas,2004,Agosto,5.9,TX
Texas,2004,Julio,5.9,TX
Texas,2004,Junio,6.0,TX
Texas,2004,Mayo,6.1,TX
Texas,2004,Abril,6.1,TX
Texas,2004,Marzo,6.2,TX
Texas,2004,Febrero,6.2,TX
Texas,2004,Enero,6.3,TX
Texas,2005,Diciembre,5.3,TX
Texas,2005,Noviembre,5.4,TX
Texas,2005,Octubre,5.4,TX
Texas,2005,Septiembre,5.4,TX
Texas,2005,Agosto,5.4,TX
Texas,2005,Julio,5.3,TX
Texas,2005,Junio,5.3,TX
Texas,2005,Mayo,5.4,TX
Texas,2005,Abril,5.5,TX
Texas,2005,Marzo,5.6,TX
Texas,2005,Febrero,5.7,TX
Texas,2005,Enero,5.8,TX
Texas,2006,Diciembre,4.5,TX
Texas,2006,Noviembre,4.6,TX
Texas,2006,Octubre,4.7,TX
Texas,2006,Septiembre,4.8,TX
Texas,2006,Agosto,5.0,TX
Texas,2006,Julio,5.1,TX
Texas,2006,Junio,5.2,TX
Texas,2006,Mayo,5.2,TX
Texas,2006,Abril,5.2,TX
Texas,2006,Marzo,5.2,TX
Texas,2006,Febrero,5.2,TX
Texas,2006,Enero,5.3,TX
Texas,2007,Diciembre,4.4,TX
Texas,2007,Noviembre,4.4,TX
Texas,2007,Octubre,4.4,TX
Texas,2007,Septiembre,4.4,TX
Texas,2007,Agosto,4.3,TX
Texas,2007,Julio,4.3,TX
Texas,2007,Junio,4.3,TX
Texas,2007,Mayo,4.3,TX
Texas,2007,Abril,4.3,TX
Texas,2007,Marzo,4.4,TX
Texas,2007,Febrero,4.4,TX
Texas,2007,Enero,4.5,TX
Texas,2008,Diciembre,5.9,TX
Texas,2008,Noviembre,5.6,TX
Texas,2008,Octubre,5.4,TX
Texas,2008,Septiembre,5.2,TX
Texas,2008,Agosto,5.0,TX
Texas,2008,Julio,4.8,TX
Texas,2008,Junio,4.7,TX
Texas,2008,Mayo,4.5,TX
Texas,2008,Abril,4.4,TX
Texas,2008,Marzo,4.3,TX
Texas,2008,Febrero,4.3,TX
Texas,2008,Enero,4.3,TX
